x_mm,y_mm,z_mm
4.21,120.78,75.81
4.22,120.39,75.99
4.22,119.99,76.16
4.22,119.6,76.33
4.23,119.21,76.51
4.23,118.83,76.68
4.25,118.43,76.83
4.26,118.04,76.98
4.27,117.64,77.13
4.28,117.24,77.27
4.29,116.84,77.41
4.3,116.44,77.55
4.31,116.05,77.68
4.33,115.65,77.81
4.34,115.25,77.93
4.36,114.85,78.05
4.37,114.45,78.17
4.39,114.04,78.29
4.4,113.64,78.41
4.42,113.24,78.52
4.44,112.84,78.62
4.46,112.43,78.73
4.48,112.03,78.84
4.5,111.63,78.94
4.51,111.22,79.05
4.53,110.82,79.15
4.55,110.41,79.24
4.57,110.0,79.34
4.6,109.59,79.43
4.62,109.19,79.53
4.64,108.78,79.62
4.66,108.37,79.71
4.68,107.96,79.8
4.7,107.54,79.88
4.73,107.13,79.97
4.75,106.72,80.05
4.77,106.31,80.14
4.8,105.89,80.22
4.82,105.48,80.31
4.84,105.06,80.38
4.86,104.64,80.46
4.89,104.22,80.53
4.91,103.8,80.61
4.93,103.38,80.69
4.96,102.96,80.76
4.98,102.53,80.84
5.0,102.11,80.91
5.03,101.68,80.98
5.05,101.26,81.05
5.07,100.83,81.12
5.1,100.4,81.19
5.12,99.97,81.26
5.14,99.54,81.33
5.16,99.1,81.4
5.19,98.67,81.46
5.21,98.23,81.53
5.23,97.8,81.59
5.25,97.36,81.65
5.27,96.92,81.71
5.29,96.48,81.77
5.31,96.04,81.83
5.33,95.59,81.89
5.35,95.15,81.94
5.37,94.7,81.99
5.39,94.26,82.05
5.4,93.81,82.1
5.42,93.36,82.15
5.44,92.91,82.19
5.46,92.46,82.24
5.47,92.01,82.29
5.49,91.55,82.33
5.5,91.1,82.37
5.51,90.65,82.41
5.53,90.19,82.45
5.54,89.73,82.49
5.55,89.27,82.53
5.56,88.81,82.56
5.58,88.35,82.59
5.59,87.9,82.63
5.6,87.44,82.66
5.6,86.97,82.68
5.61,86.51,82.71
5.62,86.05,82.73
5.63,85.58,82.76
5.63,85.12,82.78
5.64,84.66,82.8
5.64,84.19,82.81
5.65,83.73,82.83
5.65,83.26,82.84
5.66,82.8,82.86
5.66,82.33,82.88
5.67,81.87,82.89
5.68,81.4,82.91
5.68,80.93,82.92
5.68,80.47,82.92
5.68,80.0,82.91
4.05,131.71,35.0
4.05,131.7,35.43
4.04,131.7,35.86
4.04,131.7,36.29
4.04,131.7,36.72
4.04,131.7,37.15
4.04,131.7,37.58
4.04,131.7,38.0
4.03,131.69,38.43
4.03,131.69,38.86
4.03,131.68,39.29
4.02,131.68,39.72
4.02,131.67,40.15
4.01,131.65,40.57
4.01,131.64,41.0
4.0,131.64,41.43
4.0,131.63,41.86
4.0,131.62,42.28
3.99,131.61,42.71
3.99,131.58,43.13
3.98,131.56,43.56
3.98,131.53,43.98
3.97,131.51,44.41
3.97,131.49,44.84
3.96,131.46,45.26
3.95,131.44,45.68
3.95,131.42,46.1
3.94,131.39,46.53
3.93,131.36,46.95
3.93,131.34,47.37
3.92,131.31,47.79
3.91,131.28,48.21
3.91,131.26,48.63
3.9,131.22,49.05
3.89,131.19,49.47
3.88,131.16,49.89
3.87,131.13,50.3
3.86,131.1,50.72
3.86,131.06,51.14
3.85,131.03,51.55
3.84,130.99,51.97
3.83,130.95,52.39
3.82,130.91,52.8
3.81,130.87,53.21
3.81,130.83,53.63
3.8,130.79,54.04
3.8,130.76,54.46
3.79,130.71,54.87
3.78,130.66,55.29
3.78,130.61,55.7
3.77,130.55,56.11
3.76,130.51,56.53
3.76,130.46,56.94
3.76,130.41,57.35
3.75,130.35,57.77
3.75,130.3,58.18
3.74,130.24,58.6
3.74,130.18,59.01
3.74,130.13,59.43
3.74,130.07,59.84
3.74,130.0,60.26
3.74,129.94,60.68
3.75,129.87,61.1
3.75,129.81,61.52
3.76,129.75,61.95
3.76,129.68,62.37
3.76,129.58,62.78
3.77,129.5,63.21
3.79,129.41,63.63
3.8,129.34,64.07
3.82,129.26,64.5
3.83,129.18,64.93
3.84,129.06,65.35
3.85,128.92,65.76
3.88,128.82,66.2
3.91,128.72,66.64
3.93,128.61,67.08
3.95,128.51,67.51
3.98,128.37,67.93
4.0,128.2,68.34
4.04,128.05,68.76
4.08,127.91,69.19
4.12,127.77,69.63
4.16,127.63,70.06
4.2,127.48,70.5
4.24,127.3,70.9
4.29,127.12,71.31
4.33,126.93,71.72
4.38,126.74,72.13
4.43,126.54,72.54
4.48,126.36,72.96
4.52,126.17,73.37
4.57,125.97,73.79
4.63,125.75,74.17
4.69,125.53,74.55
4.74,125.29,74.92
4.79,125.04,75.28
4.83,124.75,75.61
4.84,124.41,75.89
4.84,124.04,76.14
4.83,123.65,76.36
4.82,123.26,76.6
4.82,122.87,76.82
4.82,122.49,77.03
4.83,122.09,77.22
4.83,121.68,77.4
4.83,121.28,77.58
4.83,120.87,77.76
4.84,120.47,77.94
4.85,120.07,78.11
4.86,119.66,78.27
4.87,119.26,78.42
4.88,118.84,78.57
4.89,118.43,78.72
4.9,118.02,78.86
4.91,117.61,79.01
4.93,117.2,79.14
4.94,116.79,79.27
4.95,116.37,79.4
4.97,115.95,79.53
4.98,115.54,79.65
5.0,115.13,79.77
5.02,114.71,79.89
5.03,114.3,80.0
5.05,113.88,80.11
5.07,113.46,80.22
5.09,113.05,80.33
5.11,112.63,80.44
5.13,112.21,80.54
5.15,111.79,80.64
5.17,111.37,80.74
5.19,110.95,80.84
5.21,110.53,80.94
5.23,110.11,81.03
5.26,109.69,81.13
5.28,109.27,81.22
5.3,108.84,81.31
5.32,108.42,81.4
5.35,107.99,81.48
5.37,107.57,81.57
5.39,107.14,81.65
5.42,106.71,81.74
5.44,106.28,81.83
5.46,105.85,81.9
5.49,105.42,81.98
5.51,104.99,82.06
5.53,104.55,82.14
5.56,104.12,82.21
5.58,103.68,82.29
5.61,103.25,82.37
5.63,102.81,82.44
5.66,102.37,82.51
5.68,101.93,82.59
5.7,101.49,82.66
5.73,101.04,82.73
5.75,100.6,82.8
5.77,100.16,82.87
5.8,99.71,82.94
5.82,99.26,83.0
5.84,98.81,83.07
5.86,98.36,83.13
5.88,97.91,83.19
5.91,97.45,83.26
5.93,97.0,83.32
5.95,96.55,83.38
5.97,96.09,83.43
5.99,95.63,83.49
6.01,95.17,83.53
6.03,94.7,83.58
6.06,94.24,83.62
6.08,93.78,83.67
6.1,93.31,83.72
6.13,92.85,83.76
6.15,92.38,83.8
6.17,91.91,83.84
6.19,91.45,83.88
6.21,90.97,83.92
6.23,90.5,83.96
6.25,90.03,84.0
6.27,89.56,84.03
6.28,89.08,84.06
6.3,88.61,84.1
6.31,88.14,84.12
6.33,87.66,84.15
6.34,87.19,84.18
6.35,86.71,84.21
6.36,86.23,84.23
6.37,85.75,84.25
6.38,85.28,84.27
6.39,84.8,84.29
6.4,84.32,84.3
6.4,83.84,84.32
6.41,83.36,84.33
6.42,82.88,84.35
6.43,82.4,84.36
6.43,81.92,84.38
6.44,81.44,84.39
6.45,80.96,84.4
6.45,80.48,84.4
6.44,80.0,84.39
4.75,133.32,35.0
4.75,133.32,35.45
4.75,133.32,35.89
4.75,133.32,36.34
4.75,133.31,36.78
4.75,133.32,37.23
4.75,133.32,37.67
4.74,133.31,38.12
4.74,133.31,38.56
4.74,133.31,39.01
4.73,133.3,39.45
4.73,133.29,39.89
4.72,133.28,40.34
4.72,133.27,40.78
4.71,133.26,41.22
4.71,133.25,41.67
4.7,133.23,42.11
4.7,133.22,42.55
4.69,133.21,43.0
4.68,133.18,43.43
4.68,133.16,43.88
4.67,133.14,44.32
4.66,133.11,44.76
4.66,133.09,45.2
4.65,133.06,45.64
4.64,133.04,46.07
4.63,133.02,46.51
4.62,132.99,46.95
4.61,132.96,47.39
4.61,132.93,47.82
4.6,132.9,48.26
4.59,132.88,48.7
4.58,132.85,49.13
4.57,132.82,49.56
4.56,132.78,50.0
4.55,132.75,50.43
4.53,132.72,50.86
4.52,132.68,51.29
4.51,132.65,51.72
4.5,132.62,52.15
4.49,132.58,52.58
4.48,132.54,53.01
4.47,132.49,53.44
4.46,132.45,53.87
4.45,132.41,54.3
4.44,132.37,54.73
4.43,132.33,55.16
4.42,132.28,55.59
4.42,132.23,56.01
4.41,132.18,56.44
4.4,132.13,56.87
4.39,132.08,57.29
4.38,132.03,57.72
4.38,131.98,58.15
4.37,131.92,58.58
4.37,131.86,59.01
4.36,131.8,59.43
4.36,131.75,59.86
4.35,131.69,60.29
4.35,131.63,60.72
4.35,131.56,61.15
4.35,131.49,61.58
4.35,131.42,62.01
4.35,131.36,62.45
4.36,131.3,62.89
4.36,131.23,63.32
4.36,131.13,63.74
4.37,131.04,64.18
4.38,130.95,64.62
4.4,130.88,65.06
4.41,130.8,65.51
4.43,130.72,65.96
4.44,130.59,66.38
4.45,130.46,66.81
4.48,130.35,67.26
4.51,130.24,67.71
4.54,130.13,68.16
4.56,130.02,68.61
4.59,129.88,69.04
4.61,129.72,69.47
4.65,129.56,69.9
4.69,129.41,70.35
4.73,129.27,70.8
4.77,129.12,71.24
4.81,128.97,71.69
4.85,128.79,72.11
4.9,128.6,72.53
4.95,128.41,72.96
4.99,128.21,73.38
5.04,128.01,73.8
5.09,127.81,74.23
5.14,127.61,74.66
5.19,127.41,75.09
5.24,127.19,75.48
5.3,126.95,75.87
5.36,126.71,76.25
5.41,126.45,76.63
5.45,126.15,76.97
5.46,125.8,77.26
5.46,125.41,77.51
5.44,125.01,77.75
5.43,124.61,77.99
5.43,124.21,78.22
5.44,123.81,78.43
5.44,123.4,78.62
5.44,122.98,78.81
5.44,122.56,79.0
5.44,122.14,79.18
5.45,121.73,79.36
5.46,121.32,79.54
5.47,120.9,79.7
5.48,120.47,79.86
5.49,120.05,80.02
5.5,119.62,80.17
5.51,119.2,80.32
5.52,118.77,80.46
5.54,118.35,80.6
5.55,117.92,80.74
5.57,117.49,80.87
5.58,117.06,81.0
5.59,116.64,81.12
5.61,116.21,81.25
5.63,115.78,81.37
5.65,115.35,81.48
5.66,114.92,81.6
5.68,114.49,81.71
5.7,114.06,81.82
5.72,113.63,81.93
5.74,113.2,82.04
5.76,112.77,82.14
5.78,112.34,82.24
5.8,111.9,82.34
5.83,111.47,82.44
5.85,111.04,82.54
5.87,110.6,82.63
5.9,110.17,82.73
5.92,109.73,82.82
5.94,109.29,82.91
5.96,108.85,83.0
5.99,108.41,83.08
6.01,107.96,83.16
6.05,107.52,83.24
6.08,107.07,83.32
6.11,106.63,83.4
6.14,106.18,83.47
6.18,105.73,83.54
6.21,105.29,83.62
6.25,104.84,83.69
6.28,104.39,83.77
6.32,103.93,83.84
6.35,103.48,83.91
6.39,103.03,83.98
6.42,102.57,84.05
6.45,102.12,84.12
6.49,101.66,84.18
6.52,101.2,84.25
6.55,100.74,84.32
6.59,100.28,84.38
6.62,99.82,84.44
6.65,99.36,84.5
6.68,98.89,84.57
6.71,98.42,84.62
6.74,97.95,84.68
6.77,97.49,84.74
6.8,97.02,84.8
6.83,96.55,84.85
6.86,96.07,84.9
6.89,95.6,84.95
6.92,95.12,85.0
6.94,94.65,85.05
6.97,94.17,85.1
6.99,93.7,85.15
7.01,93.22,85.19
7.04,92.73,85.23
7.06,92.25,85.28
7.08,91.77,85.31
7.1,91.29,85.35
7.12,90.8,85.39
7.14,90.32,85.43
7.16,89.83,85.46
7.17,89.35,85.5
7.19,88.86,85.53
7.2,88.37,85.56
7.22,87.88,85.59
7.23,87.39,85.61
7.24,86.9,85.64
7.26,86.41,85.66
7.27,85.92,85.68
7.27,85.43,85.7
7.28,84.94,85.72
7.29,84.44,85.74
7.3,83.95,85.75
7.3,83.46,85.77
7.31,82.96,85.78
7.32,82.47,85.8
7.33,81.98,85.81
7.34,81.48,85.83
7.34,80.99,85.84
7.34,80.49,85.84
7.34,80.0,85.83
5.46,134.94,35.0
5.46,134.94,35.46
5.46,134.94,35.92
5.46,134.94,36.39
5.45,134.93,36.85
5.45,134.93,37.31
5.45,134.93,37.77
5.45,134.93,38.23
5.45,134.93,38.69
5.44,134.92,39.15
5.44,134.91,39.61
5.43,134.91,40.07
5.43,134.89,40.53
5.42,134.88,40.99
5.42,134.87,41.45
5.41,134.86,41.91
5.41,134.85,42.37
5.4,134.83,42.83
5.39,134.82,43.28
5.39,134.79,43.74
5.38,134.77,44.19
5.37,134.74,44.65
5.36,134.72,45.11
5.35,134.69,45.56
5.34,134.67,46.02
5.33,134.64,46.47
5.33,134.62,46.92
5.32,134.59,47.37
5.31,134.56,47.83
5.3,134.53,48.28
5.28,134.5,48.73
5.27,134.47,49.18
5.26,134.44,49.63
5.25,134.41,50.08
5.24,134.38,50.53
5.23,134.34,50.97
5.22,134.31,51.42
5.2,134.27,51.87
5.19,134.24,52.31
5.18,134.2,52.76
5.17,134.16,53.2
5.16,134.12,53.64
5.14,134.07,54.09
5.13,134.03,54.53
5.12,133.98,54.97
5.11,133.95,55.41
5.1,133.91,55.86
5.09,133.85,56.3
5.08,133.8,56.74
5.07,133.75,57.18
5.06,133.69,57.62
5.05,133.64,58.06
5.04,133.59,58.5
5.04,133.54,58.94
5.03,133.48,59.39
5.02,133.42,59.83
5.01,133.36,60.26
5.01,133.3,60.71
5.0,133.25,61.15
5.0,133.18,61.59
5.0,133.11,62.04
4.99,133.04,62.48
4.99,132.97,62.92
4.99,132.91,63.37
5.0,132.84,63.82
5.0,132.77,64.27
5.0,132.67,64.7
5.0,132.59,65.15
5.01,132.5,65.6
5.03,132.42,66.06
5.04,132.34,66.52
5.06,132.25,66.98
5.06,132.13,67.42
5.07,131.99,67.86
5.09,131.88,68.32
5.12,131.77,68.78
5.15,131.66,69.25
5.18,131.54,69.71
5.2,131.4,70.16
5.22,131.23,70.6
5.26,131.07,71.04
5.3,130.92,71.5
5.34,130.77,71.96
5.39,130.62,72.43
5.43,130.46,72.89
5.46,130.27,73.32
5.51,130.08,73.76
5.56,129.88,74.19
5.61,129.68,74.63
5.65,129.47,75.06
5.7,129.27,75.5
5.75,129.06,75.94
5.8,128.85,76.38
5.86,128.62,76.8
5.92,128.38,77.2
5.98,128.12,77.59
6.03,127.84,77.96
6.08,127.53,78.31
6.09,127.17,78.61
6.09,126.77,78.87
6.07,126.35,79.12
6.05,125.94,79.37
6.05,125.53,79.6
6.06,125.12,79.81
6.07,124.69,80.01
6.07,124.26,80.21
6.07,123.83,80.4
6.07,123.39,80.59
6.08,122.97,80.77
6.1,122.54,80.95
6.11,122.11,81.11
6.12,121.67,81.28
6.13,121.23,81.44
6.14,120.78,81.59
6.16,120.35,81.74
6.18,119.92,81.88
6.2,119.48,82.03
6.22,119.03,82.16
6.24,118.59,82.3
6.25,118.14,82.43
6.28,117.7,82.55
6.3,117.26,82.67
6.33,116.82,82.8
6.35,116.38,82.91
6.38,115.93,83.03
6.4,115.48,83.14
6.43,115.04,83.25
6.46,114.6,83.35
6.49,114.15,83.46
6.52,113.71,83.56
6.55,113.26,83.66
6.58,112.81,83.76
6.61,112.36,83.85
6.64,111.92,83.95
6.68,111.47,84.04
6.71,111.02,84.13
6.74,110.56,84.22
6.77,110.11,84.31
6.81,109.66,84.39
6.84,109.2,84.48
6.88,108.75,84.56
6.91,108.29,84.65
6.95,107.84,84.73
6.98,107.38,84.81
7.01,106.92,84.88
7.05,106.46,84.96
7.09,106.0,85.03
7.12,105.54,85.11
7.16,105.07,85.18
7.19,104.61,85.26
7.23,104.14,85.33
7.26,103.68,85.4
7.3,103.21,85.47
7.33,102.74,85.53
7.37,102.27,85.6
7.4,101.8,85.67
7.43,101.32,85.74
7.47,100.85,85.8
7.5,100.37,85.87
7.53,99.9,85.93
7.56,99.42,85.99
7.59,98.94,86.05
7.63,98.46,86.11
7.66,97.98,86.17
7.69,97.49,86.22
7.72,97.01,86.28
7.75,96.52,86.33
7.77,96.04,86.38
7.8,95.55,86.43
7.83,95.06,86.48
7.85,94.57,86.53
7.88,94.08,86.58
7.9,93.58,86.62
7.92,93.09,86.66
7.95,92.59,86.71
7.97,92.1,86.75
7.99,91.6,86.79
8.01,91.11,86.82
8.03,90.61,86.86
8.05,90.11,86.9
8.06,89.61,86.93
8.08,89.1,86.96
8.09,88.6,86.99
8.11,88.1,87.02
8.12,87.6,87.05
8.14,87.09,87.07
8.15,86.59,87.1
8.16,86.08,87.12
8.17,85.58,87.14
8.18,85.07,87.16
8.19,84.57,87.17
8.19,84.06,87.19
8.2,83.55,87.2
8.21,83.05,87.22
8.21,82.54,87.23
8.22,82.03,87.25
8.23,81.53,87.26
8.24,81.02,87.27
8.24,80.51,87.27
8.23,80.0,87.26
6.21,136.51,35.0
6.21,136.51,35.48
6.21,136.51,35.95
6.21,136.51,36.43
6.21,136.51,36.91
6.21,136.51,37.39
6.2,136.5,37.86
6.2,136.5,38.34
6.2,136.5,38.81
6.19,136.49,39.29
6.18,136.49,39.77
6.18,136.48,40.24
6.17,136.47,40.72
6.16,136.45,41.19
6.15,136.44,41.67
6.14,136.43,42.14
6.14,136.42,42.62
6.13,136.41,43.09
6.12,136.39,43.56
6.11,136.37,44.03
6.09,136.35,44.51
6.08,136.32,44.98
6.07,136.3,45.45
6.06,136.27,45.92
6.04,136.25,46.39
6.03,136.23,46.86
6.02,136.2,47.33
6.0,136.18,47.8
6.0,136.16,48.27
5.99,136.13,48.73
5.97,136.1,49.2
5.96,136.07,49.67
5.95,136.04,50.13
5.94,136.0,50.59
5.92,135.97,51.05
5.91,135.93,51.52
5.9,135.89,51.98
5.88,135.86,52.44
5.87,135.82,52.9
5.86,135.79,53.36
5.85,135.74,53.82
5.83,135.7,54.27
5.82,135.65,54.73
5.8,135.61,55.19
5.79,135.56,55.64
5.78,135.52,56.1
5.77,135.48,56.56
5.76,135.43,57.01
5.75,135.37,57.47
5.73,135.32,57.92
5.72,135.26,58.37
5.71,135.21,58.83
5.7,135.16,59.28
5.69,135.1,59.74
5.68,135.04,60.19
5.67,134.98,60.65
5.66,134.92,61.1
5.66,134.86,61.55
5.65,134.8,62.01
5.65,134.73,62.47
5.64,134.67,62.92
5.64,134.6,63.38
5.63,134.53,63.83
5.63,134.46,64.29
5.64,134.39,64.76
5.64,134.32,65.22
5.63,134.21,65.67
5.63,134.13,66.13
5.64,134.04,66.58
5.65,133.96,67.06
5.67,133.87,67.53
5.68,133.78,68.01
5.69,133.66,68.46
5.69,133.52,68.9
5.71,133.41,69.38
5.74,133.3,69.86
5.77,133.18,70.33
5.8,133.06,70.81
5.82,132.91,71.27
5.83,132.75,71.72
5.87,132.58,72.18
5.91,132.43,72.65
5.96,132.27,73.13
6.0,132.11,73.61
6.05,131.93,74.06
6.09,131.73,74.51
6.15,131.53,74.95
6.23,131.32,75.4
6.3,131.1,75.84
6.36,130.88,76.28
6.43,130.67,76.73
6.5,130.45,77.18
6.57,130.23,77.62
6.65,129.98,78.04
6.73,129.73,78.45
6.81,129.46,78.85
6.89,129.18,79.24
6.94,128.86,79.6
6.95,128.49,79.91
6.95,128.08,80.18
6.93,127.65,80.43
6.91,127.22,80.68
6.91,126.8,80.92
6.92,126.38,81.14
6.93,125.94,81.34
6.93,125.49,81.54
6.93,125.05,81.74
6.92,124.6,81.93
6.94,124.16,82.12
6.96,123.72,82.3
6.97,123.28,82.47
6.98,122.82,82.64
6.99,122.37,82.8
7.0,121.91,82.96
7.01,121.47,83.11
7.04,121.02,83.26
7.06,120.57,83.4
7.08,120.11,83.54
7.09,119.66,83.68
7.11,119.2,83.81
7.13,118.75,83.94
7.16,118.29,84.06
7.19,117.84,84.18
7.21,117.38,84.3
7.23,116.92,84.42
7.26,116.46,84.53
7.29,116.01,84.64
7.32,115.55,84.75
7.35,115.09,84.86
7.38,114.63,84.96
7.41,114.17,85.06
7.44,113.71,85.16
7.47,113.25,85.26
7.51,112.79,85.35
7.54,112.33,85.45
7.58,111.87,85.54
7.61,111.4,85.63
7.64,110.93,85.72
7.67,110.47,85.8
7.71,110.01,85.89
7.75,109.54,85.97
7.78,109.07,86.06
7.82,108.6,86.14
7.85,108.13,86.22
7.89,107.66,86.29
7.92,107.18,86.37
7.96,106.71,86.45
8.0,106.23,86.52
8.03,105.76,86.6
8.07,105.28,86.67
8.1,104.8,86.74
8.14,104.32,86.81
8.17,103.84,86.88
8.21,103.36,86.95
8.24,102.88,87.02
8.28,102.39,87.09
8.31,101.91,87.16
8.35,101.42,87.22
8.38,100.93,87.29
8.41,100.44,87.35
8.45,99.95,87.41
8.48,99.45,87.47
8.51,98.96,87.53
8.54,98.47,87.59
8.57,97.97,87.65
8.6,97.47,87.7
8.63,96.97,87.76
8.66,96.47,87.81
8.69,95.97,87.86
8.71,95.47,87.91
8.74,94.96,87.96
8.76,94.46,88.01
8.79,93.95,88.05
8.81,93.44,88.09
8.84,92.94,88.14
8.86,92.43,88.18
8.88,91.92,88.22
8.9,91.41,88.26
8.92,90.89,88.29
8.94,90.38,88.33
8.95,89.87,88.36
8.97,89.35,88.4
8.99,88.84,88.43
9.0,88.32,88.46
9.02,87.8,88.48
9.03,87.29,88.51
9.04,86.77,88.53
9.05,86.25,88.55
9.06,85.73,88.57
9.07,85.21,88.59
9.08,84.69,88.61
9.09,84.17,88.62
9.09,83.65,88.64
9.1,83.13,88.65
9.11,82.61,88.67
9.12,82.09,88.68
9.13,81.57,88.7
9.13,81.04,88.71
9.13,80.52,88.71
9.13,80.0,88.7
7.15,138.0,35.0
7.15,138.0,35.49
7.15,138.0,35.98
7.15,138.0,36.48
7.15,137.99,36.97
7.15,137.99,37.46
7.14,137.99,37.95
7.14,137.99,38.44
7.14,137.99,38.93
7.13,137.98,39.42
7.12,137.97,39.91
7.12,137.97,40.4
7.11,137.95,40.89
7.1,137.94,41.38
7.09,137.93,41.87
7.08,137.92,42.36
7.07,137.9,42.85
7.07,137.89,43.34
7.06,137.87,43.82
7.04,137.85,44.31
7.03,137.83,44.79
7.02,137.8,45.28
7.0,137.78,45.76
6.99,137.75,46.25
6.98,137.73,46.73
6.96,137.7,47.22
6.95,137.68,47.7
6.93,137.65,48.18
6.92,137.62,48.66
6.9,137.59,49.15
6.89,137.56,49.63
6.87,137.53,50.11
6.85,137.5,50.58
6.83,137.47,51.06
6.82,137.44,51.54
6.8,137.4,52.01
6.78,137.37,52.49
6.76,137.33,52.97
6.74,137.3,53.44
6.72,137.26,53.91
6.7,137.22,54.39
6.68,137.18,54.86
6.66,137.13,55.33
6.64,137.09,55.8
6.62,137.04,56.27
6.61,137.01,56.74
6.59,136.96,57.22
6.57,136.91,57.69
6.56,136.86,58.15
6.54,136.8,58.62
6.52,136.75,59.09
6.5,136.7,59.56
6.49,136.65,60.03
6.48,136.59,60.5
6.46,136.53,60.96
6.44,136.47,61.43
6.43,136.41,61.9
6.42,136.35,62.36
6.41,136.29,62.84
6.4,136.22,63.3
6.39,136.16,63.77
6.38,136.09,64.24
6.37,136.02,64.71
6.37,135.95,65.18
6.38,135.88,65.66
6.38,135.8,66.14
6.37,135.7,66.59
6.36,135.62,67.06
6.36,135.53,67.53
6.39,135.44,68.02
6.41,135.35,68.51
6.43,135.25,68.99
6.43,135.13,69.46
6.42,134.99,69.91
6.45,134.88,70.39
6.5,134.76,70.88
6.54,134.63,71.37
6.58,134.5,71.86
6.6,134.35,72.33
6.62,134.18,72.79
6.67,134.01,73.26
6.73,133.84,73.74
6.79,133.68,74.23
6.85,133.51,74.71
6.91,133.34,75.19
6.95,133.13,75.65
7.01,132.93,76.11
7.08,132.71,76.57
7.15,132.49,77.02
7.22,132.27,77.47
7.29,132.05,77.94
7.36,131.82,78.4
7.43,131.59,78.86
7.51,131.34,79.29
7.59,131.08,79.7
7.68,130.81,80.12
7.75,130.52,80.52
7.8,130.19,80.89
7.82,129.81,81.21
7.81,129.38,81.48
7.79,128.94,81.74
7.77,128.51,82.0
7.77,128.07,82.24
7.78,127.64,82.46
7.78,127.18,82.67
7.79,126.73,82.88
7.78,126.27,83.08
7.78,125.81,83.28
7.79,125.36,83.47
7.81,124.91,83.65
7.82,124.44,83.83
7.83,123.98,84.0
7.84,123.51,84.17
7.85,123.05,84.33
7.87,122.58,84.48
7.89,122.12,84.63
7.91,121.66,84.78
7.93,121.19,84.92
7.95,120.72,85.06
7.96,120.25,85.2
7.99,119.79,85.32
8.02,119.32,85.45
8.04,118.85,85.57
8.07,118.38,85.69
8.09,117.91,85.81
8.12,117.44,85.93
8.15,116.97,86.04
8.18,116.5,86.15
8.21,116.03,86.25
8.24,115.56,86.36
8.27,115.09,86.46
8.3,114.61,86.56
8.34,114.14,86.66
8.37,113.67,86.75
8.41,113.2,86.85
8.44,112.72,86.94
8.47,112.24,87.04
8.51,111.76,87.12
8.54,111.29,87.21
8.58,110.81,87.29
8.62,110.33,87.38
8.65,109.85,87.46
8.69,109.36,87.55
8.72,108.88,87.63
8.76,108.39,87.71
8.79,107.91,87.78
8.83,107.42,87.86
8.87,106.93,87.94
8.91,106.44,88.01
8.94,105.95,88.09
8.98,105.46,88.16
9.01,104.97,88.23
9.05,104.48,88.3
9.09,103.98,88.37
9.12,103.48,88.44
9.16,102.98,88.51
9.19,102.49,88.58
9.23,101.99,88.65
9.26,101.48,88.71
9.29,100.98,88.77
9.33,100.48,88.84
9.36,99.97,88.9
9.39,99.46,88.96
9.42,98.96,89.02
9.45,98.45,89.07
9.48,97.93,89.13
9.51,97.42,89.18
9.54,96.91,89.24
9.57,96.39,89.29
9.6,95.88,89.34
9.63,95.36,89.39
9.65,94.84,89.43
9.68,94.32,89.48
9.7,93.8,89.53
9.72,93.28,89.57
9.74,92.76,89.61
9.77,92.23,89.65
9.79,91.71,89.69
9.81,91.18,89.73
9.83,90.65,89.76
9.84,90.13,89.8
9.86,89.6,89.83
9.88,89.07,89.86
9.89,88.54,89.89
9.91,88.01,89.92
9.92,87.48,89.94
9.93,86.95,89.97
9.94,86.41,89.99
9.95,85.88,90.01
9.96,85.35,90.03
9.97,84.82,90.04
9.98,84.28,90.06
9.99,83.75,90.07
10.0,83.21,90.09
10.0,82.68,90.11
10.01,82.14,90.12
10.02,81.61,90.13
10.03,81.07,90.14
10.03,80.54,90.14
10.02,80.0,90.13
8.09,139.49,35.0
8.09,139.49,35.51
8.09,139.49,36.01
8.09,139.49,36.52
8.09,139.48,37.02
8.09,139.48,37.53
8.08,139.48,38.04
8.08,139.48,38.54
8.08,139.47,39.05
8.07,139.47,39.55
8.06,139.46,40.06
8.06,139.45,40.56
8.04,139.44,41.07
8.03,139.42,41.57
8.03,139.41,42.07
8.02,139.4,42.57
8.01,139.39,43.08
8.0,139.37,43.58
7.99,139.36,44.08
7.98,139.33,44.58
7.97,139.31,45.08
7.95,139.28,45.58
7.94,139.26,46.08
7.92,139.23,46.58
7.91,139.21,47.08
7.9,139.18,47.58
7.88,139.15,48.07
7.87,139.13,48.57
7.85,139.1,49.07
7.83,139.07,49.56
7.82,139.04,50.05
7.8,139.01,50.55
7.78,138.98,51.04
7.76,138.94,51.53
7.74,138.91,52.02
7.72,138.87,52.51
7.7,138.84,53.0
7.68,138.8,53.49
7.66,138.77,53.98
7.65,138.73,54.47
7.63,138.69,54.95
7.6,138.64,55.44
7.58,138.6,55.93
7.56,138.55,56.41
7.54,138.51,56.89
7.52,138.47,57.38
7.51,138.42,57.86
7.49,138.37,58.35
7.47,138.32,58.83
7.45,138.26,59.31
7.43,138.21,59.79
7.41,138.16,60.27
7.4,138.1,60.75
7.38,138.05,61.24
7.37,137.99,61.72
7.35,137.93,62.2
7.33,137.87,62.67
7.32,137.8,63.15
7.31,137.74,63.64
7.3,137.67,64.12
7.29,137.61,64.6
7.28,137.54,65.08
7.26,137.47,65.56
7.27,137.4,66.05
7.27,137.32,66.54
7.27,137.25,67.03
7.26,137.14,67.5
7.25,137.06,67.98
7.25,136.97,68.46
