zone,log10(y+),u+
"Theory, LOTW k=0.41, B=5.0",0.7300500274,9.100000381
"Theory, LOTW k=0.41, B=5.0",0.7344999909,9.125
"Theory, LOTW k=0.41, B=5.0",0.7389500141,9.149999619
"Theory, LOTW k=0.41, B=5.0",0.7434099913,9.175000191
"Theory, LOTW k=0.41, B=5.0",0.7478600144,9.199999809
"Theory, LOTW k=0.41, B=5.0",0.752309978,9.225000381
"Theory, LOTW k=0.41, B=5.0",0.7567600012,9.25
"Theory, LOTW k=0.41, B=5.0",0.7612100244,9.274999619
"Theory, LOTW k=0.41, B=5.0",0.7656599879,9.300000191
"Theory, LOTW k=0.41, B=5.0",0.7701100111,9.324999809
"Theory, LOTW k=0.41, B=5.0",0.7745699883,9.350000381
"Theory, LOTW k=0.41, B=5.0",0.7790200114,9.375
"Theory, LOTW k=0.41, B=5.0",0.783469975,9.399999619
"Theory, LOTW k=0.41, B=5.0",0.7879199982,9.425000191
"Theory, LOTW k=0.41, B=5.0",0.7923700213,9.449999809
"Theory, LOTW k=0.41, B=5.0",0.7968199849,9.475000381
"Theory, LOTW k=0.41, B=5.0",0.8012700081,9.5
"Theory, LOTW k=0.41, B=5.0",0.8057299852,9.524999619
"Theory, LOTW k=0.41, B=5.0",0.8101800084,9.550000191
"Theory, LOTW k=0.41, B=5.0",0.814629972,9.574999809
"Theory, LOTW k=0.41, B=5.0",0.8190799952,9.600000381
"Theory, LOTW k=0.41, B=5.0",0.8235300183,9.625
"Theory, LOTW k=0.41, B=5.0",0.8279799819,9.649999619
"Theory, LOTW k=0.41, B=5.0",0.8324400187,9.675000191
"Theory, LOTW k=0.41, B=5.0",0.8368899822,9.699999809
"Theory, LOTW k=0.41, B=5.0",0.8413400054,9.725000381
"Theory, LOTW k=0.41, B=5.0",0.8457900286,9.75
"Theory, LOTW k=0.41, B=5.0",0.8502399921,9.774999619
"Theory, LOTW k=0.41, B=5.0",0.8546900153,9.800000191
"Theory, LOTW k=0.41, B=5.0",0.8591399789,9.824999809
"Theory, LOTW k=0.41, B=5.0",0.8636000156,9.850000381
"Theory, LOTW k=0.41, B=5.0",0.8680499792,9.875
"Theory, LOTW k=0.41, B=5.0",0.8725000024,9.899999619
"Theory, LOTW k=0.41, B=5.0",0.8769500256,9.925000191
"Theory, LOTW k=0.41, B=5.0",0.8813999891,9.949999809
"Theory, LOTW k=0.41, B=5.0",0.8858500123,9.975000381
"Theory, LOTW k=0.41, B=5.0",0.8903099895,10.0
"Theory, LOTW k=0.41, B=5.0",0.8947600126,10.02499962
"Theory, LOTW k=0.41, B=5.0",0.8992099762,10.05000019
"Theory, LOTW k=0.41, B=5.0",0.9036599994,10.07499981
"Theory, LOTW k=0.41, B=5.0",0.9081100225,10.10000038
"Theory, LOTW k=0.41, B=5.0",0.9125599861,10.125
"Theory, LOTW k=0.41, B=5.0",0.9170100093,10.14999962
"Theory, LOTW k=0.41, B=5.0",0.9214699864,10.17500019
"Theory, LOTW k=0.41, B=5.0",0.9259200096,10.19999981
"Theory, LOTW k=0.41, B=5.0",0.9303699732,10.22500038
"Theory, LOTW k=0.41, B=5.0",0.9348199964,10.25
"Theory, LOTW k=0.41, B=5.0",0.9392700195,10.27499962
"Theory, LOTW k=0.41, B=5.0",0.9437199831,10.30000019
"Theory, LOTW k=0.41, B=5.0",0.9481800199,10.32499981
"Theory, LOTW k=0.41, B=5.0",0.9526299834,10.35000038
"Theory, LOTW k=0.41, B=5.0",0.9570800066,10.375
"Theory, LOTW k=0.41, B=5.0",0.9615300298,10.39999962
"Theory, LOTW k=0.41, B=5.0",0.9659799933,10.42500019
"Theory, LOTW k=0.41, B=5.0",0.9704300165,10.44999981
"Theory, LOTW k=0.41, B=5.0",0.9748799801,10.47500038
"Theory, LOTW k=0.41, B=5.0",0.9793400168,10.5
"Theory, LOTW k=0.41, B=5.0",0.9837899804,10.52499962
"Theory, LOTW k=0.41, B=5.0",0.9882400036,10.55000019
"Theory, LOTW k=0.41, B=5.0",0.9926900268,10.57499981
"Theory, LOTW k=0.41, B=5.0",0.9971399903,10.60000038
"Theory, LOTW k=0.41, B=5.0",1.001600027,10.625
"Theory, LOTW k=0.41, B=5.0",1.006000042,10.64999962
"Theory, LOTW k=0.41, B=5.0",1.010499954,10.67500019
"Theory, LOTW k=0.41, B=5.0",1.014899969,10.69999981
"Theory, LOTW k=0.41, B=5.0",1.019400001,10.72500038
"Theory, LOTW k=0.41, B=5.0",1.023900032,10.75
"Theory, LOTW k=0.41, B=5.0",1.028300047,10.77499962
"Theory, LOTW k=0.41, B=5.0",1.032799959,10.80000019
"Theory, LOTW k=0.41, B=5.0",1.037199974,10.82499981
"Theory, LOTW k=0.41, B=5.0",1.041700006,10.85000038
"Theory, LOTW k=0.41, B=5.0",1.04610002,10.875
"Theory, LOTW k=0.41, B=5.0",1.050600052,10.89999962
"Theory, LOTW k=0.41, B=5.0",1.054999948,10.92500019
"Theory, LOTW k=0.41, B=5.0",1.059499979,10.94999981
"Theory, LOTW k=0.41, B=5.0",1.063899994,10.97500038
"Theory, LOTW k=0.41, B=5.0",1.068400025,11.0
"Theory, LOTW k=0.41, B=5.0",1.07280004,11.02499962
"Theory, LOTW k=0.41, B=5.0",1.077299953,11.05000019
"Theory, LOTW k=0.41, B=5.0",1.081699967,11.07499981
"Theory, LOTW k=0.41, B=5.0",1.086199999,11.10000038
"Theory, LOTW k=0.41, B=5.0",1.090600014,11.125
"Theory, LOTW k=0.41, B=5.0",1.095100045,11.14999962
"Theory, LOTW k=0.41, B=5.0",1.099499941,11.17500019
"Theory, LOTW k=0.41, B=5.0",1.103999972,11.19999981
"Theory, LOTW k=0.41, B=5.0",1.108399987,11.22500038
"Theory, LOTW k=0.41, B=5.0",1.112900019,11.25
"Theory, LOTW k=0.41, B=5.0",1.117300034,11.27499962
"Theory, LOTW k=0.41, B=5.0",1.121799946,11.30000019
"Theory, LOTW k=0.41, B=5.0",1.126199961,11.32499981
"Theory, LOTW k=0.41, B=5.0",1.130699992,11.35000038
"Theory, LOTW k=0.41, B=5.0",1.135100007,11.375
"Theory, LOTW k=0.41, B=5.0",1.139600039,11.39999962
"Theory, LOTW k=0.41, B=5.0",1.144000053,11.42500019
"Theory, LOTW k=0.41, B=5.0",1.148499966,11.44999981
"Theory, LOTW k=0.41, B=5.0",1.152899981,11.47500038
"Theory, LOTW k=0.41, B=5.0",1.157400012,11.5
"Theory, LOTW k=0.41, B=5.0",1.161800027,11.52499962
"Theory, LOTW k=0.41, B=5.0",1.166300058,11.55000019
"Theory, LOTW k=0.41, B=5.0",1.170799971,11.57499981
"Theory, LOTW k=0.41, B=5.0",1.175199986,11.60000038
"Theory, LOTW k=0.41, B=5.0",1.179700017,11.625
"Theory, LOTW k=0.41, B=5.0",1.184100032,11.64999962
"Theory, LOTW k=0.41, B=5.0",1.188599944,11.67500019
"Theory, LOTW k=0.41, B=5.0",1.192999959,11.69999981
"Theory, LOTW k=0.41, B=5.0",1.19749999,11.72500038
"Theory, LOTW k=0.41, B=5.0",1.201900005,11.75
"Theory, LOTW k=0.41, B=5.0",1.206400037,11.77499962
"Theory, LOTW k=0.41, B=5.0",1.210800052,11.80000019
"Theory, LOTW k=0.41, B=5.0",1.215299964,11.82499981
"Theory, LOTW k=0.41, B=5.0",1.219699979,11.85000038
"Theory, LOTW k=0.41, B=5.0",1.22420001,11.875
"Theory, LOTW k=0.41, B=5.0",1.228600025,11.89999962
"Theory, LOTW k=0.41, B=5.0",1.233100057,11.92500019
"Theory, LOTW k=0.41, B=5.0",1.237499952,11.94999981
"Theory, LOTW k=0.41, B=5.0",1.241999984,11.97500038
"Theory, LOTW k=0.41, B=5.0",1.246399999,12.0
"Theory, LOTW k=0.41, B=5.0",1.25090003,12.02499962
"Theory, LOTW k=0.41, B=5.0",1.255300045,12.05000019
"Theory, LOTW k=0.41, B=5.0",1.259799957,12.07499981
"Theory, LOTW k=0.41, B=5.0",1.264199972,12.10000038
"Theory, LOTW k=0.41, B=5.0",1.268700004,12.125
"Theory, LOTW k=0.41, B=5.0",1.273100019,12.14999962
"Theory, LOTW k=0.41, B=5.0",1.27760005,12.17500019
"Theory, LOTW k=0.41, B=5.0",1.281999946,12.19999981
"Theory, LOTW k=0.41, B=5.0",1.286499977,12.22500038
"Theory, LOTW k=0.41, B=5.0",1.290899992,12.25
"Theory, LOTW k=0.41, B=5.0",1.295400023,12.27499962
"Theory, LOTW k=0.41, B=5.0",1.299800038,12.30000019
"Theory, LOTW k=0.41, B=5.0",1.304299951,12.32499981
"Theory, LOTW k=0.41, B=5.0",1.308699965,12.35000038
"Theory, LOTW k=0.41, B=5.0",1.313199997,12.375
"Theory, LOTW k=0.41, B=5.0",1.317700028,12.39999962
"Theory, LOTW k=0.41, B=5.0",1.322100043,12.42500019
"Theory, LOTW k=0.41, B=5.0",1.326599956,12.44999981
"Theory, LOTW k=0.41, B=5.0",1.33099997,12.47500038
"Theory, LOTW k=0.41, B=5.0",1.335500002,12.5
"Theory, LOTW k=0.41, B=5.0",1.339900017,12.52499962
"Theory, LOTW k=0.41, B=5.0",1.344400048,12.55000019
"Theory, LOTW k=0.41, B=5.0",1.348799944,12.57499981
"Theory, LOTW k=0.41, B=5.0",1.353299975,12.60000038
"Theory, LOTW k=0.41, B=5.0",1.35769999,12.625
"Theory, LOTW k=0.41, B=5.0",1.362200022,12.64999962
"Theory, LOTW k=0.41, B=5.0",1.366600037,12.67500019
"Theory, LOTW k=0.41, B=5.0",1.371099949,12.69999981
"Theory, LOTW k=0.41, B=5.0",1.375499964,12.72500038
"Theory, LOTW k=0.41, B=5.0",1.379999995,12.75
"Theory, LOTW k=0.41, B=5.0",1.38440001,12.77499962
"Theory, LOTW k=0.41, B=5.0",1.388900042,12.80000019
"Theory, LOTW k=0.41, B=5.0",1.393300056,12.82499981
"Theory, LOTW k=0.41, B=5.0",1.397799969,12.85000038
"Theory, LOTW k=0.41, B=5.0",1.402199984,12.875
"Theory, LOTW k=0.41, B=5.0",1.406700015,12.89999962
"Theory, LOTW k=0.41, B=5.0",1.41110003,12.92500019
"Theory, LOTW k=0.41, B=5.0",1.415599942,12.94999981
"Theory, LOTW k=0.41, B=5.0",1.419999957,12.97500038
"Theory, LOTW k=0.41, B=5.0",1.424499989,13.0
"Theory, LOTW k=0.41, B=5.0",1.428900003,13.02499962
"Theory, LOTW k=0.41, B=5.0",1.433400035,13.05000019
"Theory, LOTW k=0.41, B=5.0",1.43780005,13.07499981
"Theory, LOTW k=0.41, B=5.0",1.442299962,13.10000038
"Theory, LOTW k=0.41, B=5.0",1.446699977,13.125
"Theory, LOTW k=0.41, B=5.0",1.451200008,13.14999962
"Theory, LOTW k=0.41, B=5.0",1.455600023,13.17500019
"Theory, LOTW k=0.41, B=5.0",1.460100055,13.19999981
"Theory, LOTW k=0.41, B=5.0",1.464599967,13.22500038
"Theory, LOTW k=0.41, B=5.0",1.468999982,13.25
"Theory, LOTW k=0.41, B=5.0",1.473500013,13.27499962
"Theory, LOTW k=0.41, B=5.0",1.477900028,13.30000019
"Theory, LOTW k=0.41, B=5.0",1.48239994,13.32499981
"Theory, LOTW k=0.41, B=5.0",1.486799955,13.35000038
"Theory, LOTW k=0.41, B=5.0",1.491299987,13.375
"Theory, LOTW k=0.41, B=5.0",1.495700002,13.39999962
"Theory, LOTW k=0.41, B=5.0",1.500200033,13.42500019
"Theory, LOTW k=0.41, B=5.0",1.504600048,13.44999981
"Theory, LOTW k=0.41, B=5.0",1.50909996,13.47500038
"Theory, LOTW k=0.41, B=5.0",1.513499975,13.5
"Theory, LOTW k=0.41, B=5.0",1.518000007,13.52499962
"Theory, LOTW k=0.41, B=5.0",1.522400022,13.55000019
"Theory, LOTW k=0.41, B=5.0",1.526900053,13.57499981
"Theory, LOTW k=0.41, B=5.0",1.531299949,13.60000038
"Theory, LOTW k=0.41, B=5.0",1.53579998,13.625
"Theory, LOTW k=0.41, B=5.0",1.540199995,13.64999962
"Theory, LOTW k=0.41, B=5.0",1.544700027,13.67500019
"Theory, LOTW k=0.41, B=5.0",1.549100041,13.69999981
"Theory, LOTW k=0.41, B=5.0",1.553599954,13.72500038
"Theory, LOTW k=0.41, B=5.0",1.557999969,13.75
"Theory, LOTW k=0.41, B=5.0",1.5625,13.77499962
"Theory, LOTW k=0.41, B=5.0",1.566900015,13.80000019
"Theory, LOTW k=0.41, B=5.0",1.571400046,13.82499981
"Theory, LOTW k=0.41, B=5.0",1.575799942,13.85000038
"Theory, LOTW k=0.41, B=5.0",1.580299973,13.875
"Theory, LOTW k=0.41, B=5.0",1.584699988,13.89999962
"Theory, LOTW k=0.41, B=5.0",1.58920002,13.92500019
"Theory, LOTW k=0.41, B=5.0",1.593600035,13.94999981
"Theory, LOTW k=0.41, B=5.0",1.598099947,13.97500038
"Theory, LOTW k=0.41, B=5.0",1.602499962,14.0
"Theory, LOTW k=0.41, B=5.0",1.606999993,14.02499962
"Theory, LOTW k=0.41, B=5.0",1.611500025,14.05000019
"Theory, LOTW k=0.41, B=5.0",1.61590004,14.07499981
"Theory, LOTW k=0.41, B=5.0",1.620399952,14.10000038
"Theory, LOTW k=0.41, B=5.0",1.624799967,14.125
"Theory, LOTW k=0.41, B=5.0",1.629299998,14.14999962
"Theory, LOTW k=0.41, B=5.0",1.633700013,14.17500019
"Theory, LOTW k=0.41, B=5.0",1.638200045,14.19999981
"Theory, LOTW k=0.41, B=5.0",1.64260006,14.22500038
"Theory, LOTW k=0.41, B=5.0",1.647099972,14.25
"Theory, LOTW k=0.41, B=5.0",1.651499987,14.27499962
"Theory, LOTW k=0.41, B=5.0",1.656000018,14.30000019
"Theory, LOTW k=0.41, B=5.0",1.660400033,14.32499981
"Theory, LOTW k=0.41, B=5.0",1.664899945,14.35000038
"Theory, LOTW k=0.41, B=5.0",1.66929996,14.375
"Theory, LOTW k=0.41, B=5.0",1.673799992,14.39999962
"Theory, LOTW k=0.41, B=5.0",1.678200006,14.42500019
"Theory, LOTW k=0.41, B=5.0",1.682700038,14.44999981
"Theory, LOTW k=0.41, B=5.0",1.687100053,14.47500038
"Theory, LOTW k=0.41, B=5.0",1.691599965,14.5
"Theory, LOTW k=0.41, B=5.0",1.69599998,14.52499962
"Theory, LOTW k=0.41, B=5.0",1.700500011,14.55000019
"Theory, LOTW k=0.41, B=5.0",1.704900026,14.57499981
"Theory, LOTW k=0.41, B=5.0",1.709400058,14.60000038
"Theory, LOTW k=0.41, B=5.0",1.713799953,14.625
"Theory, LOTW k=0.41, B=5.0",1.718299985,14.64999962
"Theory, LOTW k=0.41, B=5.0",1.7227,14.67500019
"Theory, LOTW k=0.41, B=5.0",1.727200031,14.69999981
"Theory, LOTW k=0.41, B=5.0",1.731600046,14.72500038
"Theory, LOTW k=0.41, B=5.0",1.736099958,14.75
"Theory, LOTW k=0.41, B=5.0",1.740499973,14.77499962
"Theory, LOTW k=0.41, B=5.0",1.745000005,14.80000019
"Theory, LOTW k=0.41, B=5.0",1.749500036,14.82499981
"Theory, LOTW k=0.41, B=5.0",1.753900051,14.85000038
"Theory, LOTW k=0.41, B=5.0",1.758399963,14.875
"Theory, LOTW k=0.41, B=5.0",1.762799978,14.89999962
"Theory, LOTW k=0.41, B=5.0",1.76730001,14.92500019
"Theory, LOTW k=0.41, B=5.0",1.771700025,14.94999981
"Theory, LOTW k=0.41, B=5.0",1.776200056,14.97500038
"Theory, LOTW k=0.41, B=5.0",1.780599952,15.0
"Theory, LOTW k=0.41, B=5.0",1.785099983,15.02499962
"Theory, LOTW k=0.41, B=5.0",1.789499998,15.05000019
"Theory, LOTW k=0.41, B=5.0",1.79400003,15.07499981
"Theory, LOTW k=0.41, B=5.0",1.798400044,15.10000038
"Theory, LOTW k=0.41, B=5.0",1.802899957,15.125
"Theory, LOTW k=0.41, B=5.0",1.807299972,15.14999962
"Theory, LOTW k=0.41, B=5.0",1.811800003,15.17500019
"Theory, LOTW k=0.41, B=5.0",1.816200018,15.19999981
"Theory, LOTW k=0.41, B=5.0",1.820700049,15.22500038
"Theory, LOTW k=0.41, B=5.0",1.825099945,15.25
"Theory, LOTW k=0.41, B=5.0",1.829599977,15.27499962
"Theory, LOTW k=0.41, B=5.0",1.833999991,15.30000019
"Theory, LOTW k=0.41, B=5.0",1.838500023,15.32499981
"Theory, LOTW k=0.41, B=5.0",1.842900038,15.35000038
"Theory, LOTW k=0.41, B=5.0",1.84739995,15.375
"Theory, LOTW k=0.41, B=5.0",1.851799965,15.39999962
"Theory, LOTW k=0.41, B=5.0",1.856299996,15.42500019
"Theory, LOTW k=0.41, B=5.0",1.860700011,15.44999981
"Theory, LOTW k=0.41, B=5.0",1.865200043,15.47500038
"Theory, LOTW k=0.41, B=5.0",1.869600058,15.5
"Theory, LOTW k=0.41, B=5.0",1.87409997,15.52499962
"Theory, LOTW k=0.41, B=5.0",1.878499985,15.55000019
"Theory, LOTW k=0.41, B=5.0",1.883000016,15.57499981
"Theory, LOTW k=0.41, B=5.0",1.887400031,15.60000038
"Theory, LOTW k=0.41, B=5.0",1.891899943,15.625
"Theory, LOTW k=0.41, B=5.0",1.896399975,15.64999962
"Theory, LOTW k=0.41, B=5.0",1.90079999,15.67500019
"Theory, LOTW k=0.41, B=5.0",1.905300021,15.69999981
"Theory, LOTW k=0.41, B=5.0",1.909700036,15.72500038
"Theory, LOTW k=0.41, B=5.0",1.914199948,15.75
"Theory, LOTW k=0.41, B=5.0",1.918599963,15.77499962
"Theory, LOTW k=0.41, B=5.0",1.923099995,15.80000019
"Theory, LOTW k=0.41, B=5.0",1.92750001,15.82499981
"Theory, LOTW k=0.41, B=5.0",1.932000041,15.85000038
"Theory, LOTW k=0.41, B=5.0",1.936400056,15.875
"Theory, LOTW k=0.41, B=5.0",1.940899968,15.89999962
"Theory, LOTW k=0.41, B=5.0",1.945299983,15.92500019
"Theory, LOTW k=0.41, B=5.0",1.949800014,15.94999981
"Theory, LOTW k=0.41, B=5.0",1.954200029,15.97500038
"Theory, LOTW k=0.41, B=5.0",1.958699942,16.0
"Theory, LOTW k=0.41, B=5.0",1.963099957,16.02499962
"Theory, LOTW k=0.41, B=5.0",1.967599988,16.04999924
"Theory, LOTW k=0.41, B=5.0",1.972000003,16.07500076
"Theory, LOTW k=0.41, B=5.0",1.976500034,16.10000038
"Theory, LOTW k=0.41, B=5.0",1.980900049,16.125
"Theory, LOTW k=0.41, B=5.0",1.985399961,16.14999962
"Theory, LOTW k=0.41, B=5.0",1.989799976,16.17499924
"Theory, LOTW k=0.41, B=5.0",1.994300008,16.20000076
"Theory, LOTW k=0.41, B=5.0",1.998700023,16.22500038
"Theory, LOTW k=0.41, B=5.0",2.003200054,16.25
"Theory, LOTW k=0.41, B=5.0",2.007600069,16.27499962
"Theory, LOTW k=0.41, B=5.0",2.012099981,16.29999924
"Theory, LOTW k=0.41, B=5.0",2.016499996,16.32500076
"Theory, LOTW k=0.41, B=5.0",2.020999908,16.35000038
"Theory, LOTW k=0.41, B=5.0",2.025399923,16.375
"Theory, LOTW k=0.41, B=5.0",2.029900074,16.39999962
"Theory, LOTW k=0.41, B=5.0",2.034300089,16.42499924
"Theory, LOTW k=0.41, B=5.0",2.038800001,16.45000076
"Theory, LOTW k=0.41, B=5.0",2.043299913,16.47500038
"Theory, LOTW k=0.41, B=5.0",2.047699928,16.5
"Theory, LOTW k=0.41, B=5.0",2.052200079,16.52499962
"Theory, LOTW k=0.41, B=5.0",2.056600094,16.54999924
"Theory, LOTW k=0.41, B=5.0",2.061100006,16.57500076
"Theory, LOTW k=0.41, B=5.0",2.065500021,16.60000038
"Theory, LOTW k=0.41, B=5.0",2.069999933,16.625
"Theory, LOTW k=0.41, B=5.0",2.074399948,16.64999962
"Theory, LOTW k=0.41, B=5.0",2.078900099,16.67499924
"Theory, LOTW k=0.41, B=5.0",2.083300114,16.70000076
"Theory, LOTW k=0.41, B=5.0",2.087800026,16.72500038
"Theory, LOTW k=0.41, B=5.0",2.092200041,16.75
"Theory, LOTW k=0.41, B=5.0",2.096699953,16.77499962
"Theory, LOTW k=0.41, B=5.0",2.101099968,16.79999924
"Theory, LOTW k=0.41, B=5.0",2.105600119,16.82500076
"Theory, LOTW k=0.41, B=5.0",2.109999895,16.85000038
"Theory, LOTW k=0.41, B=5.0",2.114500046,16.875
"Theory, LOTW k=0.41, B=5.0",2.118900061,16.89999962
"Theory, LOTW k=0.41, B=5.0",2.123399973,16.92499924
"Theory, LOTW k=0.41, B=5.0",2.127799988,16.95000076
"Theory, LOTW k=0.41, B=5.0",2.1322999,16.97500038
"Theory, LOTW k=0.41, B=5.0",2.136699915,17.0
"Theory, LOTW k=0.41, B=5.0",2.141200066,17.02499962
"Theory, LOTW k=0.41, B=5.0",2.14560008,17.04999924
"Theory, LOTW k=0.41, B=5.0",2.150099993,17.07500076
"Theory, LOTW k=0.41, B=5.0",2.154500008,17.10000038
"Theory, LOTW k=0.41, B=5.0",2.15899992,17.125
"Theory, LOTW k=0.41, B=5.0",2.163399935,17.14999962
"Theory, LOTW k=0.41, B=5.0",2.167900085,17.17499924
"Theory, LOTW k=0.41, B=5.0",2.1723001,17.20000076
"Theory, LOTW k=0.41, B=5.0",2.176800013,17.22500038
"Theory, LOTW k=0.41, B=5.0",2.181200027,17.25
"Theory, LOTW k=0.41, B=5.0",2.18569994,17.27499962
"Theory, LOTW k=0.41, B=5.0",2.19020009,17.29999924
"Theory, LOTW k=0.41, B=5.0",2.194600105,17.32500076
"Theory, LOTW k=0.41, B=5.0",2.199100018,17.35000038
"Theory, LOTW k=0.41, B=5.0",2.203500032,17.375
"Theory, LOTW k=0.41, B=5.0",2.207999945,17.39999962
"Theory, LOTW k=0.41, B=5.0",2.21239996,17.42499924
"Theory, LOTW k=0.41, B=5.0",2.21690011,17.45000076
"Theory, LOTW k=0.41, B=5.0",2.221299887,17.47500038
"Theory, LOTW k=0.41, B=5.0",2.225800037,17.5
"Theory, LOTW k=0.41, B=5.0",2.230200052,17.52499962
"Theory, LOTW k=0.41, B=5.0",2.234699965,17.54999924
"Theory, LOTW k=0.41, B=5.0",2.239099979,17.57500076
"Theory, LOTW k=0.41, B=5.0",2.243599892,17.60000038
"Theory, LOTW k=0.41, B=5.0",2.247999907,17.625
"Theory, LOTW k=0.41, B=5.0",2.252500057,17.64999962
"Theory, LOTW k=0.41, B=5.0",2.256900072,17.67499924
"Theory, LOTW k=0.41, B=5.0",2.261399984,17.70000076
"Theory, LOTW k=0.41, B=5.0",2.265799999,17.72500038
"Theory, LOTW k=0.41, B=5.0",2.270299911,17.75
"Theory, LOTW k=0.41, B=5.0",2.274699926,17.77499962
"Theory, LOTW k=0.41, B=5.0",2.279200077,17.79999924
"Theory, LOTW k=0.41, B=5.0",2.283600092,17.82500076
"Theory, LOTW k=0.41, B=5.0",2.288100004,17.85000038
"Theory, LOTW k=0.41, B=5.0",2.292500019,17.875
"Theory, LOTW k=0.41, B=5.0",2.296999931,17.89999962
"Theory, LOTW k=0.41, B=5.0",2.301399946,17.92499924
"Theory, LOTW k=0.41, B=5.0",2.305900097,17.95000076
"Theory, LOTW k=0.41, B=5.0",2.310300112,17.97500038
"Theory, LOTW k=0.41, B=5.0",2.314800024,18.0
"Theory, LOTW k=0.41, B=5.0",2.319200039,18.02499962
"Theory, LOTW k=0.41, B=5.0",2.323699951,18.04999924
"Theory, LOTW k=0.41, B=5.0",2.328099966,18.07500076
"Theory, LOTW k=0.41, B=5.0",2.332600117,18.10000038
"Theory, LOTW k=0.41, B=5.0",2.337100029,18.125
"Theory, LOTW k=0.41, B=5.0",2.341500044,18.14999962
"Theory, LOTW k=0.41, B=5.0",2.345999956,18.17499924
"Theory, LOTW k=0.41, B=5.0",2.350399971,18.20000076
"Theory, LOTW k=0.41, B=5.0",2.354899883,18.22500038
"Theory, LOTW k=0.41, B=5.0",2.359299898,18.25
"Theory, LOTW k=0.41, B=5.0",2.363800049,18.27499962
"Theory, LOTW k=0.41, B=5.0",2.368200064,18.29999924
"Theory, LOTW k=0.41, B=5.0",2.372699976,18.32500076
"Theory, LOTW k=0.41, B=5.0",2.377099991,18.35000038
"Theory, LOTW k=0.41, B=5.0",2.381599903,18.375
"Theory, LOTW k=0.41, B=5.0",2.385999918,18.39999962
"Theory, LOTW k=0.41, B=5.0",2.390500069,18.42499924
"Theory, LOTW k=0.41, B=5.0",2.394900084,18.45000076
"Theory, LOTW k=0.41, B=5.0",2.399399996,18.47500038
"Theory, LOTW k=0.41, B=5.0",2.403800011,18.5
"Theory, LOTW k=0.41, B=5.0",2.408299923,18.52499962
"Theory, LOTW k=0.41, B=5.0",2.412699938,18.54999924
"Theory, LOTW k=0.41, B=5.0",2.417200089,18.57500076
"Theory, LOTW k=0.41, B=5.0",2.421600103,18.60000038
"Theory, LOTW k=0.41, B=5.0",2.426100016,18.625
"Theory, LOTW k=0.41, B=5.0",2.430500031,18.64999962
"Theory, LOTW k=0.41, B=5.0",2.434999943,18.67499924
"Theory, LOTW k=0.41, B=5.0",2.439399958,18.70000076
"Theory, LOTW k=0.41, B=5.0",2.443900108,18.72500038
"Theory, LOTW k=0.41, B=5.0",2.448299885,18.75
"Theory, LOTW k=0.41, B=5.0",2.452800035,18.77499962
"Theory, LOTW k=0.41, B=5.0",2.45720005,18.79999924
"Theory, LOTW k=0.41, B=5.0",2.461699963,18.82500076
"Theory, LOTW k=0.41, B=5.0",2.466099977,18.85000038
"Theory, LOTW k=0.41, B=5.0",2.47059989,18.875
"Theory, LOTW k=0.41, B=5.0",2.474999905,18.89999962
"Theory, LOTW k=0.41, B=5.0",2.479500055,18.92499924
"Theory, LOTW k=0.41, B=5.0",2.483999968,18.95000076
"Theory, LOTW k=0.41, B=5.0",2.488399982,18.97500038
"Theory, LOTW k=0.41, B=5.0",2.492899895,19.0
"Theory, LOTW k=0.41, B=5.0",2.49729991,19.02499962
"Theory, LOTW k=0.41, B=5.0",2.50180006,19.04999924
"Theory, LOTW k=0.41, B=5.0",2.506200075,19.07500076
"Theory, LOTW k=0.41, B=5.0",2.510699987,19.10000038
"Theory, LOTW k=0.41, B=5.0",2.515100002,19.125
"Theory, LOTW k=0.41, B=5.0",2.519599915,19.14999962
"Theory, LOTW k=0.41, B=5.0",2.523999929,19.17499924
"Theory, LOTW k=0.41, B=5.0",2.52850008,19.20000076
"Theory, LOTW k=0.41, B=5.0",2.532900095,19.22500038
"Theory, LOTW k=0.41, B=5.0",2.537400007,19.25
"Theory, LOTW k=0.41, B=5.0",2.541800022,19.27499962
"Theory, LOTW k=0.41, B=5.0",2.546299934,19.29999924
"Theory, LOTW k=0.41, B=5.0",2.550699949,19.32500076
"Theory, LOTW k=0.41, B=5.0",2.5552001,19.35000038
"Theory, LOTW k=0.41, B=5.0",2.559600115,19.375
"Theory, LOTW k=0.41, B=5.0",2.564100027,19.39999962
"Theory, LOTW k=0.41, B=5.0",2.568500042,19.42499924
"Theory, LOTW k=0.41, B=5.0",2.572999954,19.45000076
"Theory, LOTW k=0.41, B=5.0",2.577399969,19.47500038
"Theory, LOTW k=0.41, B=5.0",2.581899881,19.5
"Theory, LOTW k=0.41, B=5.0",2.586299896,19.52499962
"Theory, LOTW k=0.41, B=5.0",2.590800047,19.54999924
"Theory, LOTW k=0.41, B=5.0",2.595200062,19.57500076
"Theory, LOTW k=0.41, B=5.0",2.599699974,19.60000038
"Theory, LOTW k=0.41, B=5.0",2.604099989,19.625
"Theory, LOTW k=0.41, B=5.0",2.608599901,19.64999962
"Theory, LOTW k=0.41, B=5.0",2.612999916,19.67499924
"Theory, LOTW k=0.41, B=5.0",2.617500067,19.70000076
"Theory, LOTW k=0.41, B=5.0",2.621900082,19.72500038
"Theory, LOTW k=0.41, B=5.0",2.626399994,19.75
