zone,x,skinfr,5percenterror
"theory 3, White 6-134",0.922,0.00289792,0.000144896
"theory 3, White 6-134",0.924,0.00289692,0.000144846
"theory 3, White 6-134",0.926,0.00289592,0.000144796
"theory 3, White 6-134",0.928,0.00289492,0.000144746
"theory 3, White 6-134",0.93,0.00289393,0.000144696
"theory 3, White 6-134",0.932,0.00289294,0.000144647
"theory 3, White 6-134",0.934,0.00289195,0.000144597
"theory 3, White 6-134",0.936,0.00289096,0.000144548
"theory 3, White 6-134",0.938,0.00288998,0.000144499
"theory 3, White 6-134",0.94,0.002889,0.00014445
"theory 3, White 6-134",0.942,0.00288802,0.000144401
"theory 3, White 6-134",0.944,0.00288704,0.000144352
"theory 3, White 6-134",0.946,0.00288607,0.000144304
"theory 3, White 6-134",0.948,0.0028851,0.000144255
"theory 3, White 6-134",0.95,0.00288413,0.000144207
"theory 3, White 6-134",0.952,0.00288317,0.000144158
"theory 3, White 6-134",0.954,0.0028822,0.00014411
"theory 3, White 6-134",0.956,0.00288124,0.000144062
"theory 3, White 6-134",0.958,0.00288029,0.000144014
"theory 3, White 6-134",0.96,0.00287933,0.000143966
"theory 3, White 6-134",0.962,0.00287838,0.000143919
"theory 3, White 6-134",0.964,0.00287743,0.000143871
"theory 3, White 6-134",0.966,0.00287648,0.000143824
"theory 3, White 6-134",0.968,0.00287553,0.000143777
"theory 3, White 6-134",0.97,0.00287459,0.000143729
"theory 3, White 6-134",0.972,0.00287365,0.000143682
"theory 3, White 6-134",0.974,0.00287271,0.000143635
"theory 3, White 6-134",0.976,0.00287177,0.000143589
"theory 3, White 6-134",0.978,0.00287084,0.000143542
"theory 3, White 6-134",0.98,0.00286991,0.000143495
"theory 3, White 6-134",0.982,0.00286898,0.000143449
"theory 3, White 6-134",0.984,0.00286805,0.000143403
"theory 3, White 6-134",0.986,0.00286713,0.000143356
"theory 3, White 6-134",0.988,0.0028662,0.00014331
"theory 3, White 6-134",0.99,0.00286528,0.000143264
"theory 3, White 6-134",0.992,0.00286437,0.000143218
"theory 3, White 6-134",0.994,0.00286345,0.000143173
"theory 3, White 6-134",0.996,0.00286254,0.000143127
"theory 3, White 6-134",0.998,0.00286163,0.000143081
"theory 3, White 6-134",1.0,0.00286072,0.000143036
"theory 3, White 6-134",1.002,0.00285981,0.000142991
"theory 3, White 6-134",1.004,0.00285891,0.000142945
"theory 3, White 6-134",1.006,0.00285801,0.0001429
"theory 3, White 6-134",1.008,0.00285711,0.000142855
"theory 3, White 6-134",1.01,0.00285621,0.000142811
"theory 3, White 6-134",1.012,0.00285532,0.000142766
"theory 3, White 6-134",1.014,0.00285442,0.000142721
"theory 3, White 6-134",1.016,0.00285353,0.000142677
"theory 3, White 6-134",1.018,0.00285264,0.000142632
"theory 3, White 6-134",1.02,0.00285176,0.000142588
"theory 3, White 6-134",1.022,0.00285087,0.000142544
"theory 3, White 6-134",1.024,0.00284999,0.0001425
"theory 3, White 6-134",1.026,0.00284911,0.000142456
"theory 3, White 6-134",1.028,0.00284823,0.000142412
"theory 3, White 6-134",1.03,0.00284736,0.000142368
"theory 3, White 6-134",1.032,0.00284648,0.000142324
"theory 3, White 6-134",1.034,0.00284561,0.000142281
"theory 3, White 6-134",1.036,0.00284474,0.000142237
"theory 3, White 6-134",1.038,0.00284387,0.000142194
"theory 3, White 6-134",1.04,0.00284301,0.00014215
"theory 3, White 6-134",1.042,0.00284215,0.000142107
"theory 3, White 6-134",1.044,0.00284128,0.000142064
"theory 3, White 6-134",1.046,0.00284043,0.000142021
"theory 3, White 6-134",1.048,0.00283957,0.000141978
"theory 3, White 6-134",1.05,0.00283871,0.000141936
"theory 3, White 6-134",1.052,0.00283786,0.000141893
"theory 3, White 6-134",1.054,0.00283701,0.00014185
"theory 3, White 6-134",1.056,0.00283616,0.000141808
"theory 3, White 6-134",1.058,0.00283531,0.000141766
"theory 3, White 6-134",1.06,0.00283447,0.000141723
"theory 3, White 6-134",1.062,0.00283362,0.000141681
"theory 3, White 6-134",1.064,0.00283278,0.000141639
"theory 3, White 6-134",1.066,0.00283194,0.000141597
"theory 3, White 6-134",1.068,0.00283111,0.000141555
"theory 3, White 6-134",1.07,0.00283027,0.000141514
"theory 3, White 6-134",1.072,0.00282944,0.000141472
"theory 3, White 6-134",1.074,0.00282861,0.00014143
"theory 3, White 6-134",1.076,0.00282778,0.000141389
"theory 3, White 6-134",1.078,0.00282695,0.000141347
"theory 3, White 6-134",1.08,0.00282612,0.000141306
"theory 3, White 6-134",1.082,0.0028253,0.000141265
"theory 3, White 6-134",1.084,0.00282448,0.000141224
"theory 3, White 6-134",1.086,0.00282366,0.000141183
"theory 3, White 6-134",1.088,0.00282284,0.000141142
"theory 3, White 6-134",1.09,0.00282202,0.000141101
"theory 3, White 6-134",1.092,0.00282121,0.00014106
"theory 3, White 6-134",1.094,0.00282039,0.00014102
"theory 3, White 6-134",1.096,0.00281958,0.000140979
"theory 3, White 6-134",1.098,0.00281877,0.000140939
"theory 3, White 6-134",1.1,0.00281797,0.000140898
"theory 3, White 6-134",1.102,0.00281716,0.000140858
"theory 3, White 6-134",1.104,0.00281636,0.000140818
"theory 3, White 6-134",1.106,0.00281555,0.000140778
"theory 3, White 6-134",1.108,0.00281475,0.000140738
"theory 3, White 6-134",1.11,0.00281396,0.000140698
"theory 3, White 6-134",1.112,0.00281316,0.000140658
"theory 3, White 6-134",1.114,0.00281236,0.000140618
"theory 3, White 6-134",1.116,0.00281157,0.000140579
"theory 3, White 6-134",1.118,0.00281078,0.000140539
"theory 3, White 6-134",1.12,0.00280999,0.0001405
"theory 3, White 6-134",1.122,0.0028092,0.00014046
"theory 3, White 6-134",1.124,0.00280842,0.000140421
"theory 3, White 6-134",1.126,0.00280763,0.000140382
"theory 3, White 6-134",1.128,0.00280685,0.000140343
"theory 3, White 6-134",1.13,0.00280607,0.000140303
"theory 3, White 6-134",1.132,0.00280529,0.000140265
"theory 3, White 6-134",1.134,0.00280451,0.000140226
"theory 3, White 6-134",1.136,0.00280374,0.000140187
"theory 3, White 6-134",1.138,0.00280296,0.000140148
"theory 3, White 6-134",1.14,0.00280219,0.00014011
"theory 3, White 6-134",1.142,0.00280142,0.000140071
"theory 3, White 6-134",1.144,0.00280065,0.000140033
"theory 3, White 6-134",1.146,0.00279988,0.000139994
"theory 3, White 6-134",1.148,0.00279912,0.000139956
"theory 3, White 6-134",1.15,0.00279835,0.000139918
"theory 3, White 6-134",1.152,0.00279759,0.00013988
"theory 3, White 6-134",1.154,0.00279683,0.000139841
"theory 3, White 6-134",1.156,0.00279607,0.000139804
"theory 3, White 6-134",1.158,0.00279531,0.000139766
"theory 3, White 6-134",1.16,0.00279456,0.000139728
"theory 3, White 6-134",1.162,0.0027938,0.00013969
"theory 3, White 6-134",1.164,0.00279305,0.000139652
"theory 3, White 6-134",1.166,0.0027923,0.000139615
"theory 3, White 6-134",1.168,0.00279155,0.000139577
"theory 3, White 6-134",1.17,0.0027908,0.00013954
"theory 3, White 6-134",1.172,0.00279005,0.000139503
"theory 3, White 6-134",1.174,0.00278931,0.000139465
"theory 3, White 6-134",1.176,0.00278857,0.000139428
"theory 3, White 6-134",1.178,0.00278782,0.000139391
"theory 3, White 6-134",1.18,0.00278708,0.000139354
"theory 3, White 6-134",1.182,0.00278635,0.000139317
"theory 3, White 6-134",1.184,0.00278561,0.00013928
"theory 3, White 6-134",1.186,0.00278487,0.000139244
"theory 3, White 6-134",1.188,0.00278414,0.000139207
"theory 3, White 6-134",1.19,0.00278341,0.00013917
"theory 3, White 6-134",1.192,0.00278268,0.000139134
"theory 3, White 6-134",1.194,0.00278195,0.000139097
"theory 3, White 6-134",1.196,0.00278122,0.000139061
"theory 3, White 6-134",1.198,0.00278049,0.000139025
"theory 3, White 6-134",1.2,0.00277977,0.000138988
"theory 3, White 6-134",1.202,0.00277904,0.000138952
"theory 3, White 6-134",1.204,0.00277832,0.000138916
"theory 3, White 6-134",1.206,0.0027776,0.00013888
"theory 3, White 6-134",1.208,0.00277688,0.000138844
"theory 3, White 6-134",1.21,0.00277616,0.000138808
"theory 3, White 6-134",1.212,0.00277545,0.000138772
"theory 3, White 6-134",1.214,0.00277473,0.000138737
"theory 3, White 6-134",1.216,0.00277402,0.000138701
"theory 3, White 6-134",1.218,0.00277331,0.000138665
"theory 3, White 6-134",1.22,0.0027726,0.00013863
"theory 3, White 6-134",1.222,0.00277189,0.000138594
"theory 3, White 6-134",1.224,0.00277118,0.000138559
"theory 3, White 6-134",1.226,0.00277047,0.000138524
"theory 3, White 6-134",1.228,0.00276977,0.000138489
"theory 3, White 6-134",1.23,0.00276907,0.000138453
"theory 3, White 6-134",1.232,0.00276837,0.000138418
"theory 3, White 6-134",1.234,0.00276766,0.000138383
"theory 3, White 6-134",1.236,0.00276697,0.000138348
"theory 3, White 6-134",1.238,0.00276627,0.000138313
"theory 3, White 6-134",1.24,0.00276557,0.000138279
"theory 3, White 6-134",1.242,0.00276488,0.000138244
"theory 3, White 6-134",1.244,0.00276418,0.000138209
"theory 3, White 6-134",1.246,0.00276349,0.000138175
"theory 3, White 6-134",1.248,0.0027628,0.00013814
"theory 3, White 6-134",1.25,0.00276211,0.000138106
"theory 3, White 6-134",1.252,0.00276142,0.000138071
"theory 3, White 6-134",1.254,0.00276074,0.000138037
"theory 3, White 6-134",1.256,0.00276005,0.000138003
"theory 3, White 6-134",1.258,0.00275937,0.000137968
"theory 3, White 6-134",1.26,0.00275869,0.000137934
"theory 3, White 6-134",1.262,0.002758,0.0001379
"theory 3, White 6-134",1.264,0.00275732,0.000137866
"theory 3, White 6-134",1.266,0.00275665,0.000137832
"theory 3, White 6-134",1.268,0.00275597,0.000137798
"theory 3, White 6-134",1.27,0.00275529,0.000137765
"theory 3, White 6-134",1.272,0.00275462,0.000137731
"theory 3, White 6-134",1.274,0.00275394,0.000137697
"theory 3, White 6-134",1.276,0.00275327,0.000137664
"theory 3, White 6-134",1.278,0.0027526,0.00013763
"theory 3, White 6-134",1.28,0.00275193,0.000137597
"theory 3, White 6-134",1.282,0.00275126,0.000137563
"theory 3, White 6-134",1.284,0.0027506,0.00013753
"theory 3, White 6-134",1.286,0.00274993,0.000137497
"theory 3, White 6-134",1.288,0.00274927,0.000137463
"theory 3, White 6-134",1.29,0.0027486,0.00013743
"theory 3, White 6-134",1.292,0.00274794,0.000137397
"theory 3, White 6-134",1.294,0.00274728,0.000137364
"theory 3, White 6-134",1.296,0.00274662,0.000137331
"theory 3, White 6-134",1.298,0.00274596,0.000137298
"theory 3, White 6-134",1.3,0.00274531,0.000137265
"theory 3, White 6-134",1.302,0.00274465,0.000137233
"theory 3, White 6-134",1.304,0.002744,0.0001372
"theory 3, White 6-134",1.306,0.00274334,0.000137167
"theory 3, White 6-134",1.308,0.00274269,0.000137135
"theory 3, White 6-134",1.31,0.00274204,0.000137102
"theory 3, White 6-134",1.312,0.00274139,0.00013707
"theory 3, White 6-134",1.314,0.00274074,0.000137037
"theory 3, White 6-134",1.316,0.0027401,0.000137005
"theory 3, White 6-134",1.318,0.00273945,0.000136973
"theory 3, White 6-134",1.32,0.00273881,0.00013694
"theory 3, White 6-134",1.322,0.00273816,0.000136908
"theory 3, White 6-134",1.324,0.00273752,0.000136876
"theory 3, White 6-134",1.326,0.00273688,0.000136844
"theory 3, White 6-134",1.328,0.00273624,0.000136812
"theory 3, White 6-134",1.33,0.0027356,0.00013678
"theory 3, White 6-134",1.332,0.00273497,0.000136748
"theory 3, White 6-134",1.334,0.00273433,0.000136716
"theory 3, White 6-134",1.336,0.00273369,0.000136685
"theory 3, White 6-134",1.338,0.00273306,0.000136653
"theory 3, White 6-134",1.34,0.00273243,0.000136621
"theory 3, White 6-134",1.342,0.0027318,0.00013659
"theory 3, White 6-134",1.344,0.00273117,0.000136558
"theory 3, White 6-134",1.346,0.00273054,0.000136527
"theory 3, White 6-134",1.348,0.00272991,0.000136495
"theory 3, White 6-134",1.35,0.00272928,0.000136464
"theory 3, White 6-134",1.352,0.00272866,0.000136433
"theory 3, White 6-134",1.354,0.00272803,0.000136402
"theory 3, White 6-134",1.356,0.00272741,0.00013637
"theory 3, White 6-134",1.358,0.00272679,0.000136339
"theory 3, White 6-134",1.36,0.00272616,0.000136308
"theory 3, White 6-134",1.362,0.00272554,0.000136277
"theory 3, White 6-134",1.364,0.00272493,0.000136246
"theory 3, White 6-134",1.366,0.00272431,0.000136215
"theory 3, White 6-134",1.368,0.00272369,0.000136185
"theory 3, White 6-134",1.37,0.00272308,0.000136154
"theory 3, White 6-134",1.372,0.00272246,0.000136123
"theory 3, White 6-134",1.374,0.00272185,0.000136092
"theory 3, White 6-134",1.376,0.00272124,0.000136062
"theory 3, White 6-134",1.378,0.00272062,0.000136031
"theory 3, White 6-134",1.38,0.00272001,0.000136001
"theory 3, White 6-134",1.382,0.0027194,0.00013597
"theory 3, White 6-134",1.384,0.0027188,0.00013594
"theory 3, White 6-134",1.386,0.00271819,0.00013591
"theory 3, White 6-134",1.388,0.00271758,0.000135879
"theory 3, White 6-134",1.39,0.00271698,0.000135849
"theory 3, White 6-134",1.392,0.00271638,0.000135819
"theory 3, White 6-134",1.394,0.00271577,0.000135789
"theory 3, White 6-134",1.396,0.00271517,0.000135759
"theory 3, White 6-134",1.398,0.00271457,0.000135729
"theory 3, White 6-134",1.4,0.00271397,0.000135699
"theory 3, White 6-134",1.402,0.00271337,0.000135669
"theory 3, White 6-134",1.404,0.00271278,0.000135639
"theory 3, White 6-134",1.406,0.00271218,0.000135609
"theory 3, White 6-134",1.408,0.00271158,0.000135579
"theory 3, White 6-134",1.41,0.00271099,0.00013555
"theory 3, White 6-134",1.412,0.0027104,0.00013552
"theory 3, White 6-134",1.414,0.00270981,0.00013549
"theory 3, White 6-134",1.416,0.00270921,0.000135461
"theory 3, White 6-134",1.418,0.00270862,0.000135431
"theory 3, White 6-134",1.42,0.00270804,0.000135402
"theory 3, White 6-134",1.422,0.00270745,0.000135372
"theory 3, White 6-134",1.424,0.00270686,0.000135343
"theory 3, White 6-134",1.426,0.00270627,0.000135314
"theory 3, White 6-134",1.428,0.00270569,0.000135284
"theory 3, White 6-134",1.43,0.00270511,0.000135255
"theory 3, White 6-134",1.432,0.00270452,0.000135226
"theory 3, White 6-134",1.434,0.00270394,0.000135197
"theory 3, White 6-134",1.436,0.00270336,0.000135168
"theory 3, White 6-134",1.438,0.00270278,0.000135139
"theory 3, White 6-134",1.44,0.0027022,0.00013511
"theory 3, White 6-134",1.442,0.00270162,0.000135081
"theory 3, White 6-134",1.444,0.00270105,0.000135052
"theory 3, White 6-134",1.446,0.00270047,0.000135023
"theory 3, White 6-134",1.448,0.00269989,0.000134995
"theory 3, White 6-134",1.45,0.00269932,0.000134966
"theory 3, White 6-134",1.452,0.00269875,0.000134937
"theory 3, White 6-134",1.454,0.00269818,0.000134909
"theory 3, White 6-134",1.456,0.0026976,0.00013488
"theory 3, White 6-134",1.458,0.00269703,0.000134852
"theory 3, White 6-134",1.46,0.00269647,0.000134823
"theory 3, White 6-134",1.462,0.0026959,0.000134795
"theory 3, White 6-134",1.464,0.00269533,0.000134766
"theory 3, White 6-134",1.466,0.00269476,0.000134738
"theory 3, White 6-134",1.468,0.0026942,0.00013471
"theory 3, White 6-134",1.47,0.00269363,0.000134682
"theory 3, White 6-134",1.472,0.00269307,0.000134654
"theory 3, White 6-134",1.474,0.00269251,0.000134625
"theory 3, White 6-134",1.476,0.00269195,0.000134597
"theory 3, White 6-134",1.478,0.00269139,0.000134569
"theory 3, White 6-134",1.48,0.00269083,0.000134541
"theory 3, White 6-134",1.482,0.00269027,0.000134513
"theory 3, White 6-134",1.484,0.00268971,0.000134485
"theory 3, White 6-134",1.486,0.00268915,0.000134458
"theory 3, White 6-134",1.488,0.0026886,0.00013443
"theory 3, White 6-134",1.49,0.00268804,0.000134402
"theory 3, White 6-134",1.492,0.00268749,0.000134374
"theory 3, White 6-134",1.494,0.00268693,0.000134347
"theory 3, White 6-134",1.496,0.00268638,0.000134319
"theory 3, White 6-134",1.498,0.00268583,0.000134291
"theory 3, White 6-134",1.5,0.00268528,0.000134264
"theory 3, White 6-134",1.502,0.00268473,0.000134236
"theory 3, White 6-134",1.504,0.00268418,0.000134209
"theory 3, White 6-134",1.506,0.00268363,0.000134182
"theory 3, White 6-134",1.508,0.00268309,0.000134154
"theory 3, White 6-134",1.51,0.00268254,0.000134127
"theory 3, White 6-134",1.512,0.00268199,0.0001341
"theory 3, White 6-134",1.514,0.00268145,0.000134073
"theory 3, White 6-134",1.516,0.00268091,0.000134045
"theory 3, White 6-134",1.518,0.00268036,0.000134018
"theory 3, White 6-134",1.52,0.00267982,0.000133991
"theory 3, White 6-134",1.522,0.00267928,0.000133964
"theory 3, White 6-134",1.524,0.00267874,0.000133937
"theory 3, White 6-134",1.526,0.0026782,0.00013391
"theory 3, White 6-134",1.528,0.00267766,0.000133883
"theory 3, White 6-134",1.53,0.00267713,0.000133856
"theory 3, White 6-134",1.532,0.00267659,0.00013383
"theory 3, White 6-134",1.534,0.00267606,0.000133803
"theory 3, White 6-134",1.536,0.00267552,0.000133776
"theory 3, White 6-134",1.538,0.00267499,0.000133749
"theory 3, White 6-134",1.54,0.00267445,0.000133723
"theory 3, White 6-134",1.542,0.00267392,0.000133696
"theory 3, White 6-134",1.544,0.00267339,0.00013367
"theory 3, White 6-134",1.546,0.00267286,0.000133643
"theory 3, White 6-134",1.548,0.00267233,0.000133617
"theory 3, White 6-134",1.55,0.0026718,0.00013359
"theory 3, White 6-134",1.552,0.00267127,0.000133564
"theory 3, White 6-134",1.554,0.00267075,0.000133537
"theory 3, White 6-134",1.556,0.00267022,0.000133511
"theory 3, White 6-134",1.558,0.00266969,0.000133485
"theory 3, White 6-134",1.56,0.00266917,0.000133459
"theory 3, White 6-134",1.562,0.00266865,0.000133432
"theory 3, White 6-134",1.564,0.00266812,0.000133406
"theory 3, White 6-134",1.566,0.0026676,0.00013338
"theory 3, White 6-134",1.568,0.00266708,0.000133354
"theory 3, White 6-134",1.57,0.00266656,0.000133328
"theory 3, White 6-134",1.572,0.00266604,0.000133302
"theory 3, White 6-134",1.574,0.00266552,0.000133276
"theory 3, White 6-134",1.576,0.002665,0.00013325
"theory 3, White 6-134",1.578,0.00266449,0.000133224
"theory 3, White 6-134",1.58,0.00266397,0.000133198
"theory 3, White 6-134",1.582,0.00266345,0.000133173
"theory 3, White 6-134",1.584,0.00266294,0.000133147
"theory 3, White 6-134",1.586,0.00266242,0.000133121
"theory 3, White 6-134",1.588,0.00266191,0.000133096
"theory 3, White 6-134",1.59,0.0026614,0.00013307
"theory 3, White 6-134",1.592,0.00266089,0.000133044
"theory 3, White 6-134",1.594,0.00266038,0.000133019
"theory 3, White 6-134",1.596,0.00265987,0.000132993
"theory 3, White 6-134",1.598,0.00265936,0.000132968
"theory 3, White 6-134",1.6,0.00265885,0.000132942
"theory 3, White 6-134",1.602,0.00265834,0.000132917
"theory 3, White 6-134",1.604,0.00265783,0.000132892
"theory 3, White 6-134",1.606,0.00265733,0.000132866
"theory 3, White 6-134",1.608,0.00265682,0.000132841
"theory 3, White 6-134",1.61,0.00265632,0.000132816
"theory 3, White 6-134",1.612,0.00265581,0.000132791
"theory 3, White 6-134",1.614,0.00265531,0.000132766
"theory 3, White 6-134",1.616,0.00265481,0.00013274
"theory 3, White 6-134",1.618,0.00265431,0.000132715
"theory 3, White 6-134",1.62,0.00265381,0.00013269
"theory 3, White 6-134",1.622,0.00265331,0.000132665
"theory 3, White 6-134",1.624,0.00265281,0.00013264
"theory 3, White 6-134",1.626,0.00265231,0.000132615
"theory 3, White 6-134",1.628,0.00265181,0.000132591
"theory 3, White 6-134",1.63,0.00265131,0.000132566
"theory 3, White 6-134",1.632,0.00265082,0.000132541
"theory 3, White 6-134",1.634,0.00265032,0.000132516
"theory 3, White 6-134",1.636,0.00264983,0.000132491
"theory 3, White 6-134",1.638,0.00264933,0.000132467
"theory 3, White 6-134",1.64,0.00264884,0.000132442
"theory 3, White 6-134",1.642,0.00264835,0.000132417
"theory 3, White 6-134",1.644,0.00264785,0.000132393
"theory 3, White 6-134",1.646,0.00264736,0.000132368
"theory 3, White 6-134",1.648,0.00264687,0.000132344
"theory 3, White 6-134",1.65,0.00264638,0.000132319
"theory 3, White 6-134",1.652,0.00264589,0.000132295
"theory 3, White 6-134",1.654,0.00264541,0.00013227
"theory 3, White 6-134",1.656,0.00264492,0.000132246
"theory 3, White 6-134",1.658,0.00264443,0.000132222
"theory 3, White 6-134",1.66,0.00264395,0.000132197
"theory 3, White 6-134",1.662,0.00264346,0.000132173
"theory 3, White 6-134",1.664,0.00264298,0.000132149
"theory 3, White 6-134",1.666,0.00264249,0.000132125
"theory 3, White 6-134",1.668,0.00264201,0.0001321
"theory 3, White 6-134",1.67,0.00264153,0.000132076
"theory 3, White 6-134",1.672,0.00264105,0.000132052
"theory 3, White 6-134",1.674,0.00264056,0.000132028
"theory 3, White 6-134",1.676,0.00264008,0.000132004
"theory 3, White 6-134",1.678,0.0026396,0.00013198
"theory 3, White 6-134",1.68,0.00263913,0.000131956
"theory 3, White 6-134",1.682,0.00263865,0.000131932
"theory 3, White 6-134",1.684,0.00263817,0.000131908
"theory 3, White 6-134",1.686,0.00263769,0.000131885
"theory 3, White 6-134",1.688,0.00263722,0.000131861
"theory 3, White 6-134",1.69,0.00263674,0.000131837
"theory 3, White 6-134",1.692,0.00263627,0.000131813
"theory 3, White 6-134",1.694,0.00263579,0.00013179
"theory 3, White 6-134",1.696,0.00263532,0.000131766
"theory 3, White 6-134",1.698,0.00263485,0.000131742
"theory 3, White 6-134",1.7,0.00263437,0.000131719
"theory 3, White 6-134",1.702,0.0026339,0.000131695
"theory 3, White 6-134",1.704,0.00263343,0.000131672
"theory 3, White 6-134",1.706,0.00263296,0.000131648
"theory 3, White 6-134",1.708,0.00263249,0.000131625
"theory 3, White 6-134",1.71,0.00263202,0.000131601
"theory 3, White 6-134",1.712,0.00263156,0.000131578
"theory 3, White 6-134",1.714,0.00263109,0.000131554
"theory 3, White 6-134",1.716,0.00263062,0.000131531
"theory 3, White 6-134",1.718,0.00263016,0.000131508
"theory 3, White 6-134",1.72,0.00262969,0.000131485
"theory 3, White 6-134",1.722,0.00262923,0.000131461
"theory 3, White 6-134",1.724,0.00262876,0.000131438
"theory 3, White 6-134",1.726,0.0026283,0.000131415
"theory 3, White 6-134",1.728,0.00262784,0.000131392
"theory 3, White 6-134",1.73,0.00262738,0.000131369
"theory 3, White 6-134",1.732,0.00262691,0.000131346
"theory 3, White 6-134",1.734,0.00262645,0.000131323
"theory 3, White 6-134",1.736,0.00262599,0.0001313
"theory 3, White 6-134",1.738,0.00262553,0.000131277
"theory 3, White 6-134",1.74,0.00262508,0.000131254
"theory 3, White 6-134",1.742,0.00262462,0.000131231
"theory 3, White 6-134",1.744,0.00262416,0.000131208
"theory 3, White 6-134",1.746,0.0026237,0.000131185
"theory 3, White 6-134",1.748,0.00262325,0.000131162
"theory 3, White 6-134",1.75,0.00262279,0.00013114
"theory 3, White 6-134",1.752,0.00262234,0.000131117
"theory 3, White 6-134",1.754,0.00262188,0.000131094
"theory 3, White 6-134",1.756,0.00262143,0.000131071
"theory 3, White 6-134",1.758,0.00262098,0.000131049
"theory 3, White 6-134",1.76,0.00262052,0.000131026
"theory 3, White 6-134",1.762,0.00262007,0.000131004
"theory 3, White 6-134",1.764,0.00261962,0.000130981
"theory 3, White 6-134",1.766,0.00261917,0.000130959
"theory 3, White 6-134",1.768,0.00261872,0.000130936
"theory 3, White 6-134",1.77,0.00261827,0.000130914
"theory 3, White 6-134",1.772,0.00261782,0.000130891
"theory 3, White 6-134",1.774,0.00261738,0.000130869
"theory 3, White 6-134",1.776,0.00261693,0.000130846
"theory 3, White 6-134",1.778,0.00261648,0.000130824
"theory 3, White 6-134",1.78,0.00261604,0.000130802
"theory 3, White 6-134",1.782,0.00261559,0.000130779
"theory 3, White 6-134",1.784,0.00261514,0.000130757
"theory 3, White 6-134",1.786,0.0026147,0.000130735
"theory 3, White 6-134",1.788,0.00261426,0.000130713
"theory 3, White 6-134",1.79,0.00261381,0.000130691
"theory 3, White 6-134",1.792,0.00261337,0.000130669
"theory 3, White 6-134",1.794,0.00261293,0.000130646
"theory 3, White 6-134",1.796,0.00261249,0.000130624
"theory 3, White 6-134",1.798,0.00261205,0.000130602
"theory 3, White 6-134",1.8,0.00261161,0.00013058
"theory 3, White 6-134",1.802,0.00261117,0.000130558
"theory 3, White 6-134",1.804,0.00261073,0.000130536
"theory 3, White 6-134",1.806,0.00261029,0.000130515
"theory 3, White 6-134",1.808,0.00260985,0.000130493
"theory 3, White 6-134",1.81,0.00260942,0.000130471
"theory 3, White 6-134",1.812,0.00260898,0.000130449
"theory 3, White 6-134",1.814,0.00260854,0.000130427
"theory 3, White 6-134",1.816,0.00260811,0.000130405
"theory 3, White 6-134",1.818,0.00260767,0.000130384
"theory 3, White 6-134",1.82,0.00260724,0.000130362
"theory 3, White 6-134",1.822,0.00260681,0.00013034
"theory 3, White 6-134",1.824,0.00260637,0.000130319
"theory 3, White 6-134",1.826,0.00260594,0.000130297
"theory 3, White 6-134",1.828,0.00260551,0.000130276
"theory 3, White 6-134",1.83,0.00260508,0.000130254
"theory 3, White 6-134",1.832,0.00260465,0.000130232
"theory 3, White 6-134",1.834,0.00260422,0.000130211
"theory 3, White 6-134",1.836,0.00260379,0.000130189
"theory 3, White 6-134",1.838,0.00260336,0.000130168
"theory 3, White 6-134",1.84,0.00260293,0.000130147
"theory 3, White 6-134",1.842,0.0026025,0.000130125
"theory 3, White 6-134",1.844,0.00260208,0.000130104
"theory 3, White 6-134",1.846,0.00260165,0.000130083
"theory 3, White 6-134",1.848,0.00260122,0.000130061
"theory 3, White 6-134",1.85,0.0026008,0.00013004
"theory 3, White 6-134",1.852,0.00260037,0.000130019
"theory 3, White 6-134",1.854,0.00259995,0.000129998
"theory 3, White 6-134",1.856,0.00259953,0.000129976
"theory 3, White 6-134",1.858,0.0025991,0.000129955
"theory 3, White 6-134",1.86,0.00259868,0.000129934
"theory 3, White 6-134",1.862,0.00259826,0.000129913
"theory 3, White 6-134",1.864,0.00259784,0.000129892
"theory 3, White 6-134",1.866,0.00259742,0.000129871
"theory 3, White 6-134",1.868,0.002597,0.00012985
"theory 3, White 6-134",1.87,0.00259658,0.000129829
"theory 3, White 6-134",1.872,0.00259616,0.000129808
"theory 3, White 6-134",1.874,0.00259574,0.000129787
"theory 3, White 6-134",1.876,0.00259532,0.000129766
"theory 3, White 6-134",1.878,0.0025949,0.000129745
"theory 3, White 6-134",1.88,0.00259448,0.000129724
"theory 3, White 6-134",1.882,0.00259407,0.000129703
"theory 3, White 6-134",1.884,0.00259365,0.000129683
"theory 3, White 6-134",1.886,0.00259324,0.000129662
"theory 3, White 6-134",1.888,0.00259282,0.000129641
"theory 3, White 6-134",1.89,0.00259241,0.00012962
"theory 3, White 6-134",1.892,0.00259199,0.0001296
"theory 3, White 6-134",1.894,0.00259158,0.000129579
"theory 3, White 6-134",1.896,0.00259117,0.000129558
"theory 3, White 6-134",1.898,0.00259076,0.000129538
"theory 3, White 6-134",1.9,0.00259034,0.000129517
"theory 3, White 6-134",1.902,0.00258993,0.000129497
"theory 3, White 6-134",1.904,0.00258952,0.000129476
"theory 3, White 6-134",1.906,0.00258911,0.000129456
"theory 3, White 6-134",1.908,0.0025887,0.000129435
"theory 3, White 6-134",1.91,0.00258829,0.000129415
"theory 3, White 6-134",1.912,0.00258788,0.000129394
"theory 3, White 6-134",1.914,0.00258748,0.000129374
"theory 3, White 6-134",1.916,0.00258707,0.000129353
"theory 3, White 6-134",1.918,0.00258666,0.000129333
