x_mm,y_mm,AbMag_Vel_ave,AbMag_Vel_rms,Ek_ave,Ek_turb,UU,UV,UW,VV,VW,WW,U_mean,U_rms,V_mean,V_rms,W_mean,W_rms,k
497.7828369,29.64547157,30.35307121,17.9734211,460.6549683,161.52211,50.66368484,-6.716329098,8.796318054,69.34667969,15.01898575,202.9531403,30.32254601,7.118729115,-1.360692978,8.328501701,0.02621899918,14.2479353,161.48175241500002
500.2403564,29.64547157,30.45417976,17.82484818,463.7290344,158.8627777,50.5130043,-6.598416805,8.590493202,68.74607849,13.95395279,198.3870544,30.42381287,7.108135223,-1.355605006,8.292357445,0.1048960015,14.08674717,158.823068595
502.6978149,29.64547157,30.56493759,17.71245766,467.1082458,156.8657379,49.30368805,-6.544325829,9.280235291,68.75435638,12.98158836,195.5950623,30.53565788,7.022531986,-1.335356951,8.29285717,0.07645899802,13.98727036,156.826553365
505.1553345,29.64547157,30.64925766,17.60206223,469.6889648,154.9164581,49.16309357,-6.037605762,10.1957016,68.17841339,14.43110466,192.4139557,30.61984253,7.012513161,-1.342442989,8.258049965,-0.002461999888,13.87306213,154.87773133000002
507.612793,29.64547157,30.75921822,17.51080513,473.0652466,153.3143158,48.81370163,-5.11044693,11.83329773,66.61987305,15.11410046,191.1183624,30.73025322,6.987549782,-1.332409978,8.163116455,-0.07554899901,13.82627869,153.27596854
510.0703125,29.64547157,30.89741516,17.35303879,477.325592,150.5641479,49.00648499,-4.756472111,13.52241707,65.28808594,14.54513359,186.7584381,30.8680191,7.001335144,-1.34366405,8.081110001,-0.1006940007,13.66765976,150.526504515
512.527771,29.64547157,31.02440834,17.23763657,481.2574463,148.5682373,48.86925888,-4.89440012,13.62263584,63.74526978,14.9533844,184.4476471,30.99790955,6.991526127,-1.27620697,7.985056877,-0.1218409985,13.58284092,148.53108788
514.9852905,29.64547157,31.20770073,17.15762711,486.9608154,147.1922455,48.39971924,-4.8279562,12.95224762,62.57535172,14.02780533,183.3358154,31.18111038,6.957857132,-1.286723971,7.911443233,0.05661800131,13.54184055,147.15544318000002
517.442749,29.64547157,31.35652924,16.91568565,491.6164856,143.0703735,47.17754745,-4.604953766,12.5253973,60.8991127,12.68829727,177.9925232,31.33058167,6.869445801,-1.27523303,7.804759979,0.0219810009,13.34304523,143.034591675
519.9002686,29.64547157,31.44866753,16.7743454,494.5098877,140.6894989,45.99573517,-4.264192104,12.08955479,60.67494965,11.43717289,174.6379547,31.42300224,6.782859802,-1.263990045,7.790381908,-0.1262319982,13.21671104,140.65431976
522.3577881,29.64547157,31.50522041,16.66231728,496.2900085,138.8165588,44.80205154,-3.775573015,12.44606304,60.41213608,9.567882538,172.3495178,31.4806881,6.694266796,-1.235743999,7.773491859,-0.1346459985,13.12983036,138.78185271
524.8152466,29.64547157,31.54068756,16.50278473,497.4079895,136.1711121,43.82201004,-2.943396091,12.62414646,59.84817505,9.201034546,168.6039276,31.51779556,6.620644093,-1.19986999,7.737123013,-0.06178199872,12.9863739,136.137056345
527.2727661,29.64547157,31.64675522,16.49518776,500.7590942,136.0457458,44.16112137,-3.146805048,12.91586781,59.70962524,8.267362595,168.1526794,31.62504387,6.646211147,-1.170052052,7.728161812,0.06772000343,12.9689846,136.011713005
529.7302246,29.64547157,31.78269386,16.48316193,505.0703125,135.8474426,43.77353287,-3.064304113,12.95299244,59.21340179,8.539340019,168.6400452,31.76191902,6.61698103,-1.13013196,7.695981979,0.2071720064,12.98776436,135.81348993
532.1877441,29.64547157,31.92719078,16.39011955,509.6732788,134.3181458,43.95875549,-3.67452693,13.48463917,58.14832687,8.966756821,166.4620361,31.90600967,6.630965233,-1.114593029,7.626453876,0.3312059939,12.90362263,134.28455923
534.6452026,29.64547157,32.05543137,16.20924377,513.7758789,131.3699341,44.00735855,-3.997872114,13.2103672,57.82115173,8.874830246,160.8456421,32.03418732,6.634630203,-1.106387973,7.604969025,0.3707540035,12.68407154,131.33707619
537.1027222,29.64547157,32.21105194,16.0159111,518.7764893,128.254837,43.78010941,-3.486192942,13.06145668,57.05529404,8.607694626,155.6101532,32.18583679,6.617477894,-1.170236945,7.554436207,0.5042399764,12.47593307,128.222778325
539.5601807,29.64547157,32.34806442,15.99556541,523.1992188,127.929184,43.44161987,-2.579301119,13.84234047,56.07502365,8.284720421,156.2777557,32.32235718,6.591845989,-1.170361042,7.489257812,0.5410000086,12.50266647,127.89719961
542.0177002,29.64547157,32.47841644,15.9149971,527.4242554,126.6437073,43.52647018,-1.709094048,15.75971985,54.62876129,7.042805195,155.0688629,32.45111465,6.598279953,-1.168532968,7.392046928,0.6380439997,12.454216,126.612047185
544.4751587,29.64547157,32.58742905,15.84588718,530.9708252,125.5462036,43.33842468,-1.469609022,16.74361992,54.05509949,7.246113777,153.6361237,32.56407928,6.584012032,-1.047075987,7.353133202,0.6518300176,12.39654636,125.51482393500001
546.9326782,29.64547157,32.67529678,15.88947964,533.8381348,126.2379303,43.8262291,-1.634982944,17.25616837,55.3781929,7.212706089,153.2082977,32.65367508,6.620963097,-0.9873110056,7.442578793,0.6616790295,12.37927532,126.20635985
549.3901367,29.64547157,32.77252579,15.79074192,537.0197754,124.673912,43.61115265,-2.04685998,17.26326752,55.66329575,7.16238308,150.0110168,32.75351715,6.604695797,-0.9322280288,7.461712837,0.6136689782,12.24942303,124.6427326
551.8476562,29.64547157,32.83807373,15.72790909,539.170166,123.6836929,43.71623611,-2.507627964,17.84799004,55.13805008,7.683907032,148.4512329,32.8207016,6.612648964,-0.8994290233,7.426424026,0.5759140253,12.18557358,123.65275954500001
554.3051147,29.64547157,32.86364365,15.78363419,540.0101318,124.5616837,44.20229721,-2.61868906,18.92520142,55.06210327,7.434648991,149.7966919,32.84689331,6.649309158,-0.8918269873,7.421308041,0.5526049733,12.24066925,124.53054619000001
556.7626343,29.64547157,32.89788437,15.82321358,541.1359253,125.1871643,43.93074417,-2.331302881,18.29027557,54.03505707,8.02240181,152.3459473,32.87974548,6.628851891,-0.8845540285,7.35176897,0.640658021,12.34438705,125.15587427
559.2200928,29.64547157,32.9426918,15.78186893,542.611084,124.5338287,44.21503448,-2.351978064,17.67703056,53.31879807,7.483393192,151.4715576,32.92477417,6.650266171,-0.8676130176,7.302880764,0.6538619995,12.30891132,124.502695075
561.6776123,29.64547157,33.03557587,15.80193233,545.6751709,124.8506699,44.45568848,-2.268764019,17.91613579,53.31106949,8.083080292,151.8721771,33.01699829,6.668340206,-0.8963919878,7.302350998,0.6508280039,12.32517624,124.819467535
564.1350708,29.64547157,33.13516998,15.6887188,548.9703369,123.0680771,44.47425461,-2.427350998,16.88996315,52.6465416,7.523462772,148.9538422,33.11857986,6.669732094,-0.9215940237,7.256697178,0.4998700023,12.20618439,123.037319205
566.5925903,29.64547157,33.31315994,15.62850094,554.8839111,122.1251526,44.7330246,-2.295428991,15.95536518,51.87969971,8.681533813,147.5765228,33.29570389,6.689106941,-0.9782580137,7.203652859,0.4533720016,12.14962006,122.094623555
569.0500488,29.64547157,33.55080032,15.7142849,562.8286743,123.4694977,46.22019196,-1.863993049,13.94622231,51.753479,9.038449287,148.9036407,33.53406906,6.799389839,-1.049638987,7.194883823,0.1431979984,12.20412636,123.43865583
571.5075684,29.64547157,33.78082275,15.83273125,570.5725708,125.3378143,46.77856064,-1.503664017,11.05499458,53.17219543,11.89812374,150.6622009,33.76024246,6.8403368,-1.139513969,7.292833805,-0.302320987,12.27598095,125.306478485
573.9650269,29.64547157,33.94672394,15.91160393,576.1906738,126.5896988,45.57872391,-1.050709963,6.463982105,55.75950623,19.30316353,151.7778931,33.90711975,6.752041817,-1.321200967,7.468157768,-0.9704790115,12.3213501,126.55806162
576.4225464,29.64547157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578.8800049,29.64547157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581.3375244,29.64547157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583.7949829,29.64547157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-28.12000084,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.66250992,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.2050209,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.74753189,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-18.29004097,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.832551,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.37506104,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.91757011,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.4600811,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.002592087,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.545100927,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.087610006,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.369879007,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.827368021,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.284861088,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.742349625,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.19983864,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.65732765,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.11481667,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.57230949,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.02979851,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.48728752,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.94478035,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.40226936,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.85975838,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.31724548,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.7747345,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.23222351,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.68972015,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.14720917,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.60469818,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.06218719,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.51967621,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.97716522,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.43465424,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.89214325,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.34963226,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.80712891,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.26461792,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.72210693,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.17959595,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.63708496,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.09457397,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.55206299,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.00955963,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.46704865,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.92453766,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.38202667,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.83951569,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.2970047,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.75449371,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.21198273,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.66947174,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.1269608,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.5844498,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0419388,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.4994431,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.9569321,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.4144211,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.8719101,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.3293991,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.7868881,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.2443771,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.7018661,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.1593628,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.6168518,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0743408,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.5318298,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.9893188,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.4468079,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.9042969,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.3617859,32.10295868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.8192749,32.10295868,16.39514732,24.92279053,134.4005737,310.5730896,43.48444748,-25.67790413,24.53977585,44.58793259,30.8460598,532.918396,-12.42580605,6.595095158,10.13420868,6.67825079,3.420238018,23.08790016,310.495388035
151.2767792,32.10295868,16.18754196,23.83320999,131.0183868,284.011261,40.60509491,-21.93420792,20.62542534,43.95013809,33.4986496,483.3252563,-12.52037716,6.373005867,9.757107735,6.630314827,3.174194098,21.98739815,283.94024465
153.7342682,32.10295868,15.81077862,23.65373421,124.9904861,279.7498779,39.39593506,-17.74295616,22.35300636,45.14927673,33.77402115,474.8147583,-12.53996468,6.277400017,9.213475227,6.7201581,2.80033493,21.79295731,279.67998504499997
156.1917572,32.10295868,15.33360291,23.57893372,117.5598068,277.9833374,40.84952545,-14.18283558,29.11434364,48.23081207,31.5551548,466.747345,-12.41354465,6.392158985,8.513119698,6.945704937,2.924050093,21.60702515,277.91384126
158.6492462,32.10295868,14.82690239,23.25331879,109.9186325,270.3587036,43.14772034,-11.88779354,34.05102158,51.91442108,28.25275803,445.52005,-12.14629078,6.569509983,7.788417816,7.206064224,3.412506104,21.10997391,270.29109571000004
161.1067352,32.10295868,14.30743027,22.93112946,102.351387,262.9186401,45.76581955,-10.66542339,37.57960892,54.84606171,24.23915672,425.0939636,-11.88288593,6.76588583,7.056519032,7.40673399,3.702039003,20.62037277,262.85292243
163.5642242,32.10295868,13.84208107,22.61153221,95.80169678,255.6409607,47.6521225,-10.09950256,37.89094543,57.23276901,19.40605545,406.269165,-11.61326313,6.903911114,6.405875206,7.566175938,3.96233201,20.15863037,255.577028255
166.0217133,32.10295868,13.46456909,22.5174675,90.64740753,253.5184326,49.29646301,-10.2014389,38.09329605,58.34373093,15.30745411,399.269928,-11.38442993,7.022017956,5.895465851,7.639256954,4.114954948,19.98422813,253.45506096999998
168.4792023,32.10295868,13.12499714,22.30422783,86.13286591,248.7395477,50.63814163,-10.44223976,36.39032745,58.40989685,14.72927475,388.3067322,-11.253685,7.116933823,5.500645161,7.643588066,3.919569969,19.7079525,248.67738534
170.9366913,32.10295868,12.80232525,22.01853561,81.94985199,242.4082031,52.65082169,-10.68122673,35.17051315,58.66111755,14.74151134,373.3833313,-11.17548561,7.256991863,5.127203941,7.660007,3.566488981,19.32553291,242.34763527
173.3941803,32.10295868,12.48669147,21.82228661,77.9588089,238.1063232,54.61088181,-11.89677525,34.1879425,60.25773621,15.00174999,361.2250366,-11.12750912,7.390838146,4.718723774,7.763552189,3.135225058,19.00828552,238.04682731
175.8516693,32.10295868,12.18846416,21.70324326,74.27940369,235.515625,56.50255585,-12.65098,34.49817276,63.35701752,15.47850895,351.0539246,-11.06688309,7.517754078,4.278061867,7.960702896,2.789433002,18.73876572,235.456748985
178.3091583,32.10295868,11.95759773,21.84557533,71.49214935,238.6148224,58.12410736,-13.00640678,35.66927338,67.1995697,13.88687611,351.7866821,-10.99015617,7.624866009,3.888870001,8.198554993,2.660320997,18.75831223,238.55517958000001
180.7666473,32.10295868,11.72039318,21.90245438,68.68388367,239.8589935,59.84183884,-12.91541481,36.86293411,71.08869934,13.77240944,348.6675415,-10.91679573,7.736712933,3.524872065,8.432460785,2.401344061,18.67496681,239.79903984000003
183.2241364,32.10295868,11.47527981,22.07863808,65.84109497,243.7333832,61.17723846,-13.20262623,37.04454803,74.88970947,14.87352657,351.2778931,-10.80627728,7.822560787,3.136039019,8.654961586,2.252038956,18.74474335,243.672420515
