X,Y,Z,Cf,Cfx,Cfy,Cfz,Ds,Theta,Pixels/in
1.2299,3.6423,3.67668,0.00288,0.0028,-0.0001,-0.0008,11.9,61.04,143.04
1.2638,-3.4742,3.82958,0.00243,0.0023,0.0001,-0.0007,12.59,57.97,182.48
1.3005,5.5516,1.76915,0.00664,0.0065,-0.0009,-0.0007,24.22,63.61,124.2
1.3205,3.7338,3.56023,0.00265,0.0025,0.0001,-0.0008,10.84,61.33,141.15
1.3612,4.6798,2.6011,0.00474,0.0046,-0.0003,-0.001,19.09,62.73,137.36
1.363,-10.6001,0.0787,0.0143,0.0143,-0.0009,0.0,10.56,24.52,81.27
1.3708,-6.8815,0.68762,0.00529,0.0052,0.0012,0.0,21.79,54.34,148.21
1.3809,8.3989,0.04354,0.00391,0.0039,-0.0004,0.0,14.34,32.27,149.61
1.3846,-5.1806,2.09984,0.00483,0.0048,0.0007,-0.0006,20.38,61.86,166.36
1.385,-3.2739,3.96591,0.00166,0.0015,-0.0001,-0.0007,8.14,57.6,173.21
1.3882,-10.9853,0.0796,0.0142,0.014,0.0019,0.0,10.55,24.99,81.81
1.3912,-4.8964,2.37675,0.00523,0.0051,0.001,-0.0004,23.41,63.5,151.97
1.4146,8.1827,0.08864,0.00399,0.004,-0.0005,0.0,12.56,37.6,143.87
1.4147,-4.9163,2.3507,0.00497,0.0049,0.0007,-0.0007,22.91,63.54,156.53
1.4677,-7.9763,0.14412,0.00418,0.0042,0.0003,-0.0002,14.05,40.13,151.61
1.4693,6.0364,1.30178,0.00643,0.0063,-0.0012,-0.0004,24.58,60.88,131.91
1.4813,5.7913,1.51022,0.0063,0.0062,-0.0004,-0.001,19.7,63.13,122.39
1.5095,-5.2163,2.0331,0.00517,0.0051,0.0006,-0.0008,23.66,63.67,155.16
1.5168,-5.2474,2.00121,0.00551,0.0054,0.0009,-0.0006,24.35,63.74,149.73
1.5444,-3.8639,3.34916,0.0024,0.0022,-0.0001,-0.001,11.43,61.76,163.43
1.5609,10.7418,0.0794,0.0142,0.0141,-0.0017,0.0,11.4,21.65,80.9
1.5609,-10.7418,0.0794,0.0142,0.0141,0.0017,0.0,11.4,21.65,80.9
1.568,6.7053,0.77372,0.0054,0.0053,-0.0004,-0.0006,17.06,57.22,128.38
1.5719,-8.4744,0.02741,0.00379,0.0038,0.0005,-0.0001,14.11,33.27,151.32
1.5839,-7.7508,0.21222,0.00438,0.0044,0.0004,-0.0002,15.12,44.05,152.12
1.5916,-5.5482,1.70167,0.00547,0.0054,0.0008,-0.0007,24.5,62.23,153.16
1.6025,7.3167,0.40273,0.00502,0.005,-0.0007,-0.0003,19.33,51.47,141.05
1.6152,-4.7457,2.46041,0.00326,0.0032,0.0004,-0.0006,16.08,61.88,169.66
1.6228,-4.8934,2.31472,0.00353,0.0035,0.0004,-0.0007,14.98,61.88,167.45
1.6514,-6.3349,1.02583,0.00475,0.0047,0.0007,-0.0004,21.42,57.35,159.63
1.6609,-5.8751,1.39599,0.00535,0.0053,0.0007,-0.0006,23.38,61.49,150.3
1.6736,4.2873,2.8894,0.00255,0.0022,0.0003,-0.0012,9.28,63.39,124.14
1.6945,-6.4991,0.89446,0.0045,0.0044,0.001,-0.0001,19.74,57.71,154.99
1.714,-6.1753,1.13668,0.00526,0.0052,0.0006,-0.0006,22.8,60.28,150.27
1.7233,8.0654,0.10032,0.00377,0.0038,-0.0004,-0.0001,14.1,42.24,145.33
1.7306,5.2217,1.96708,0.0047,0.0045,-0.0001,-0.0012,17.03,63.24,123.67
1.7387,5.5176,1.69136,0.00516,0.0051,-0.0007,-0.0007,19.48,61.34,129.97
1.7503,5.0492,2.1261,0.00426,0.0041,0.0001,-0.0013,13.23,63.97,120.56
1.779,1.607,5.00575,0.00039,-0.0001,-0.0003,0.0002,6.8,48.48,166.73
1.7891,1.3787,5.11191,0.00061,0.0001,-0.0006,0.0002,13.27,46.41,183.04
1.7937,-4.4533,2.68037,0.00252,0.0024,0.0001,-0.0009,11.03,63.43,149.0
1.8053,0.5854,5.36232,0.0004,0.0,-0.0004,0.0001,9.44,39.88,209.15
1.8359,6.6419,0.76916,0.00552,0.0054,-0.0011,-0.0002,19.8,57.27,127.05
1.8414,1.0054,5.2284,0.0004,-0.0002,-0.0003,0.0002,7.49,44.5,182.44
1.8479,8.2469,0.05338,0.00383,0.0038,-0.0004,-0.0001,14.24,36.78,148.42
1.8567,-0.975,5.22817,0.00026,0.0001,0.0002,0.0,5.48,43.41,183.0
1.8657,1.9534,4.7584,0.00038,-0.0002,-0.0003,0.0002,6.27,51.4,154.08
1.8793,2.0993,4.65941,0.00044,-0.0001,-0.0003,0.0003,8.24,52.25,153.3
1.8813,-9.478,0.0774,0.0073,0.0072,0.0013,0.0,29.61,18.39,94.43
1.8831,0.0966,5.37001,0.00025,0.0,-0.0002,0.0,5.85,39.94,204.68
1.8837,0.5939,5.31237,0.00034,0.0,-0.0003,0.0001,6.9,40.98,201.76
1.8888,0.275,5.35603,0.00026,-0.0001,-0.0002,0.0001,5.83,40.44,196.16
1.9158,-1.3963,5.02545,0.0003,0.0001,0.0003,0.0001,6.16,46.72,170.96
1.9219,1.8361,4.79445,0.00047,-0.0001,-0.0004,0.0003,9.36,49.7,162.9
1.9411,-4.6464,2.43565,0.00217,0.002,0.0001,-0.0007,8.69,61.63,158.0
1.9472,2.2953,4.48991,0.00032,-0.0002,-0.0001,0.0002,4.79,55.59,138.73
1.9648,-1.21,5.07574,0.0003,0.0001,0.0003,0.0,5.33,46.24,169.48
1.9659,7.4742,0.28415,0.00458,0.0045,-0.001,-0.0001,17.24,48.36,140.49
1.9752,0.9452,5.16146,0.00051,-0.0001,-0.0005,0.0002,11.47,43.75,192.51
1.9774,-1.8177,4.77197,0.0003,-0.0001,0.0002,0.0002,4.91,49.28,155.42
1.9916,-2.2502,4.49248,0.00026,-0.0001,0.0001,0.0002,4.71,54.95,145.96
2.0278,2.5246,4.27687,0.00035,-0.0002,-0.0002,0.0002,6.06,56.34,137.27
2.0511,7.5826,0.23178,0.00439,0.0043,-0.0007,-0.0002,13.77,45.79,136.69
2.0581,2.1431,4.5207,0.00044,-0.0001,-0.0003,0.0003,8.08,54.18,148.69
2.0713,2.7445,4.08075,0.00033,-0.0002,-0.0002,0.0002,5.73,56.75,135.62
2.0722,0.6904,5.16667,0.00035,-0.0001,-0.0003,0.0001,8.05,43.8,196.5
2.0908,7.9381,0.10931,0.00384,0.0038,-0.0003,-0.0002,14.24,42.16,144.21
2.1022,7.6724,0.19218,0.00419,0.0041,-0.0009,-0.0001,13.19,46.0,137.21
2.1022,-1.8668,4.66511,0.0003,-0.0001,0.0002,0.0002,5.49,52.01,149.53
2.1042,1.7007,4.7572,0.00051,-0.0001,-0.0004,0.0003,10.41,51.12,166.58
2.1054,-5.9899,1.19381,0.00429,0.0042,0.0011,-0.0002,18.62,58.84,152.04
2.1406,1.2738,4.93403,0.00051,-0.0002,-0.0004,0.0003,10.59,48.52,173.92
2.1799,0.7271,5.08276,0.0004,-0.0001,-0.0004,0.0002,9.05,47.41,190.46
2.1801,-10.3903,0.0803,0.0071,0.0071,0.0006,0.0,28.63,19.68,93.97
2.1816,0.3306,5.15118,0.00021,-0.0001,-0.0002,0.0001,3.9,44.42,185.64
2.1818,-2.6952,4.05531,0.00027,-0.0002,0.0,0.0001,5.16,57.76,150.3
2.1839,3.7217,3.19197,0.00024,0.0001,0.0001,-0.0002,3.68,61.29,116.52
2.1915,-1.5092,4.79166,0.00032,-0.0001,0.0002,0.0002,6.26,50.46,160.81
2.1953,3.0568,3.75526,0.00036,-0.0003,0.0,0.0002,6.07,59.18,130.45
2.1982,-1.4003,4.83799,0.00025,-0.0001,0.0002,0.0002,4.97,49.44,165.45
2.2139,-2.5809,4.12169,0.00034,-0.0002,0.0001,0.0002,5.97,57.42,137.8
2.2308,-2.2808,4.31841,0.00045,-0.0003,0.0002,0.0003,7.97,55.53,141.54
2.2313,5.6387,1.43725,0.00424,0.0041,-0.0008,-0.0008,14.77,60.44,120.46
2.2317,-8.2663,0.03377,0.00335,0.0033,0.0006,0.0,12.62,31.97,154.44
2.243,-1.8289,4.59284,0.0003,-0.0001,0.0002,0.0002,5.64,52.38,152.68
2.2523,8.142,0.0532,0.0036,0.0036,-0.0004,-0.0001,13.34,36.75,148.17
2.2532,1.9871,4.49323,0.00058,-0.0002,-0.0004,0.0004,10.79,54.08,149.38
2.2651,0.8783,4.98151,0.00044,-0.0002,-0.0004,0.0002,8.19,48.08,177.0
2.2692,1.3269,4.82198,0.00059,-0.0002,-0.0005,0.0003,12.29,49.6,172.83
2.2735,4.0337,2.86203,0.00058,0.0003,0.0003,-0.0004,8.88,62.0,116.15
2.2773,1.3613,4.80089,0.00049,-0.0001,-0.0004,0.0003,8.83,50.98,168.75
2.2814,1.2393,4.84717,0.00051,-0.0001,-0.0004,0.0003,10.97,50.56,177.9
2.2889,-0.3823,5.0667,0.00023,-0.0002,-0.0001,0.0001,4.66,46.93,173.39
2.2977,3.309,3.48328,0.00038,-0.0003,0.0,0.0002,6.07,60.38,123.95
2.3022,-5.2641,1.72696,0.00272,0.0026,0.0003,-0.0008,11.91,62.02,150.4
2.3184,3.2221,3.54453,0.00032,-0.0003,0.0,0.0002,5.0,61.16,120.49
2.3231,-7.0342,0.44758,0.00402,0.0038,0.0012,0.0,14.09,50.56,148.5
2.3256,1.9508,4.46699,0.00058,-0.0002,-0.0004,0.0004,10.78,54.16,149.36
2.3262,2.5441,4.07283,0.00051,-0.0003,-0.0003,0.0004,8.73,56.74,134.75
2.3517,-7.1282,0.39444,0.00423,0.0041,0.0012,0.0,14.6,47.15,149.31
2.3624,-7.2978,0.31386,0.00416,0.004,0.001,-0.0001,16.3,48.99,145.79
2.3691,-5.5543,1.457,0.00331,0.0032,0.0004,-0.0008,14.1,60.04,148.33
2.382,0.294,5.00313,0.00029,-0.0001,-0.0003,0.0001,5.43,47.49,182.9
2.3879,-7.291,0.31374,0.00388,0.0038,0.0008,-0.0001,13.51,47.51,150.35
2.3933,-0.1031,5.00707,0.00026,-0.0001,-0.0002,0.0001,5.8,47.32,187.97
2.4155,-0.1836,4.98527,0.0003,-0.0002,-0.0002,0.0001,5.32,47.28,168.84
2.4223,-2.8448,3.78848,0.00037,-0.0002,0.0001,0.0003,5.46,57.96,134.71
2.4305,-7.359,0.27791,0.00432,0.0042,0.001,-0.0001,16.62,45.14,146.63
2.4308,2.546,3.99996,0.00045,-0.0002,-0.0002,0.0003,6.36,59.3,125.62
2.4453,-4.9611,1.93407,0.00207,0.0019,-0.0001,-0.0009,8.59,62.77,141.5
2.4511,0.5389,4.91726,0.00041,-0.0002,-0.0003,0.0002,9.06,49.35,183.75
2.4572,-2.1702,4.23807,0.00031,-0.0002,0.0002,0.0002,5.41,56.01,139.18
2.4629,4.1924,2.62053,0.00055,0.0003,0.0003,-0.0004,7.79,63.8,107.01
2.4657,0.4039,4.92812,0.00041,-0.0002,-0.0003,0.0002,9.04,47.44,184.56
2.4968,-5.3558,1.57312,0.00257,0.0024,0.0001,-0.0009,9.8,60.9,150.64
2.5189,-2.3758,4.05691,0.00046,-0.0003,0.0002,0.0003,7.85,57.61,133.64
2.534,-3.1524,3.4711,0.00032,-0.0003,0.0,0.0002,5.66,61.28,137.47
2.539,6.8207,0.52573,0.0045,0.0044,-0.0008,-0.0006,13.44,52.12,125.28
2.5493,6.0033,1.04662,0.00385,0.0037,-0.0001,-0.0011,13.09,58.78,119.26
2.5636,1.2447,4.62891,0.00048,-0.0002,-0.0003,0.0003,9.64,53.36,164.32
2.5802,4.2193,2.5304,0.00038,0.0002,0.0002,-0.0003,5.44,62.71,108.96
2.5953,-0.3491,4.82767,0.00027,-0.0002,-0.0002,0.0001,5.34,49.95,165.99
2.6079,3.0142,3.53298,0.00041,-0.0002,-0.0002,0.0003,6.27,61.02,117.68
2.6263,-0.4323,4.79381,0.00025,-0.0001,-0.0002,0.0001,5.09,50.18,169.52
2.6431,1.2799,4.55169,0.0005,-0.0002,-0.0003,0.0003,9.93,52.65,161.02
2.6432,-0.3984,4.78339,0.00031,-0.0002,-0.0002,0.0002,6.06,50.13,162.02
2.6545,-2.4618,3.90049,0.00039,-0.0002,0.0002,0.0003,6.61,57.96,132.91
2.6547,-3.4365,3.1585,0.00029,-0.0003,0.0,0.0001,4.83,62.24,127.52
2.6561,-1.454,4.47188,0.00031,-0.0002,0.0001,0.0002,5.53,54.73,142.08
2.6607,2.379,3.95246,0.00056,-0.0003,-0.0003,0.0004,9.29,58.02,130.08
2.6719,0.9531,4.64432,0.00042,-0.0002,-0.0003,0.0003,7.11,53.0,158.07
2.6735,-8.248,0.01907,0.00357,0.0035,0.0007,0.0,13.43,32.22,154.3
2.6798,2.3837,3.93542,0.00056,-0.0003,-0.0003,0.0004,9.36,58.07,130.47
2.6844,8.0262,0.05156,0.00281,0.0028,-0.0003,-0.0001,10.39,36.77,147.94
2.6891,5.874,1.09418,0.00372,0.0036,-0.0003,-0.001,13.14,59.47,122.92
2.6975,-5.1386,1.67471,0.00205,0.0018,-0.0003,-0.001,7.26,60.7,140.25
2.7009,1.8407,4.24463,0.00052,-0.0003,-0.0003,0.0004,9.29,56.25,141.71
2.702,-0.059,4.75885,0.00031,-0.0002,-0.0002,0.0001,6.39,50.2,168.81
2.7035,3.1455,3.36564,0.00048,-0.0003,-0.0001,0.0003,7.32,60.63,116.68
2.7059,6.61,0.60264,0.00442,0.0042,-0.0014,-0.0003,15.53,53.66,126.84
2.7117,8.3941,0.00657,0.0033,0.0033,-0.0005,0.0,11.96,27.5,151.15
2.7263,0.2237,4.72882,0.00033,-0.0002,-0.0002,0.0002,5.51,50.56,156.98
2.7434,-0.2487,4.71219,0.00033,-0.0002,-0.0001,0.0002,5.28,52.25,148.64
2.7564,-7.1269,0.32957,0.00431,0.0042,0.001,-0.0004,16.6,48.84,143.31
2.7606,0.3816,4.68543,0.00036,-0.0002,-0.0003,0.0002,7.56,52.26,173.26
2.7642,-1.9442,4.13707,0.00036,-0.0003,0.0001,0.0003,5.43,56.18,135.7
2.7658,0.7835,4.60677,0.00038,-0.0002,-0.0002,0.0002,7.6,53.18,160.37
2.7716,1.3158,4.43204,0.00045,-0.0002,-0.0002,0.0003,7.12,55.32,145.84
2.7806,0.2201,4.68193,0.00032,-0.0002,-0.0002,0.0002,6.35,52.26,161.5
2.7903,1.607,4.29638,0.00049,-0.0003,-0.0003,0.0003,7.59,55.76,140.25
2.7909,6.7468,0.50577,0.00431,0.0042,-0.001,-0.0004,15.36,51.0,131.01
2.7952,-3.1624,3.28771,0.00041,-0.0003,0.0001,0.0003,6.47,61.6,119.77
2.8002,2.1912,3.96648,0.00057,-0.0003,-0.0003,0.0004,9.19,59.13,126.46
2.805,6.3119,0.75792,0.00424,0.0041,-0.0009,-0.0006,12.23,57.28,117.19
2.833,9.0034,0.1101,0.0108,0.0101,-0.0038,0.0,7.61,25.51,77.33
2.8478,-2.4619,3.759,0.0006,-0.0004,0.0002,0.0004,9.66,59.92,125.74
2.8512,-2.282,3.87118,0.00041,-0.0003,0.0002,0.0003,5.89,57.85,129.65
2.8698,-6.1339,0.85419,0.00343,0.0033,0.0007,-0.0006,11.96,55.18,143.4
2.8713,6.889,0.41773,0.00419,0.0041,-0.0008,-0.0005,15.27,51.35,133.78
2.873,2.9212,3.41195,0.00044,-0.0003,-0.0001,0.0003,5.29,61.84,106.5
2.8831,6.4316,0.66244,0.00409,0.004,-0.0006,-0.0007,12.03,54.67,121.39
2.884,-7.9872,0.04736,0.00383,0.0038,0.0007,-0.0001,14.42,37.57,149.64
2.8855,-1.126,4.40782,0.00032,-0.0002,0.0,0.0002,4.52,54.23,132.24
2.8934,7.4696,0.17603,0.00396,0.0039,-0.0008,-0.0003,14.29,40.65,141.1
2.9001,1.8554,4.07675,0.00047,-0.0003,-0.0002,0.0003,6.82,57.94,132.03
2.9104,-6.2467,0.76858,0.00367,0.0035,0.001,-0.0004,12.69,55.4,142.07
2.9197,-6.3784,0.68396,0.00407,0.0039,0.0012,-0.0003,15.39,54.19,136.3
2.9374,-6.2399,0.76491,0.00338,0.0033,0.0007,-0.0005,13.73,55.74,145.36
2.9525,-0.7403,4.45411,0.00039,-0.0003,-0.0002,0.0002,7.07,54.62,144.92
2.9584,4.7247,1.89473,0.00082,0.0005,0.0003,-0.0005,9.71,63.22,103.78
2.9605,4.7926,1.83873,0.00096,0.0007,0.0003,-0.0006,14.12,62.07,112.13
2.9696,-9.1543,0.08,0.0133,0.013,0.0031,0.0,9.78,24.84,80.64
2.9761,-4.2567,2.27131,0.00042,0.0002,-0.0002,-0.0003,5.93,63.45,107.55
2.9776,-1.3033,4.26244,0.00034,-0.0003,-0.0001,0.0002,5.75,54.94,136.54
2.978,3.2773,3.06918,0.00038,-0.0002,-0.0002,0.0003,4.66,62.82,106.36
2.9841,-1.6275,4.12123,0.00041,-0.0003,0.0001,0.0003,5.91,56.42,130.51
2.9863,-6.5876,0.54444,0.0036,0.0033,0.0013,-0.0001,14.16,53.52,142.75
2.9891,1.7588,4.05592,0.00046,-0.0003,-0.0002,0.0003,7.74,57.96,131.81
3.0032,4.5547,2.00859,0.00052,0.0003,0.0002,-0.0004,7.12,63.96,104.04
3.0096,2.8063,3.39471,0.00047,-0.0003,-0.0002,0.0003,5.88,61.87,109.33
3.0331,2.234,3.75161,0.00056,-0.0003,-0.0002,0.0004,8.8,59.18,123.09
3.0374,-6.9252,0.36567,0.00348,0.0034,0.0009,-0.0003,13.62,47.59,147.41
3.0421,1.2906,4.21073,0.00047,-0.0003,-0.0002,0.0003,8.34,56.36,141.0
3.0529,1.6405,4.05577,0.00043,-0.0003,-0.0002,0.0003,6.25,57.79,129.84
3.06,1.7546,3.99831,0.00051,-0.0003,-0.0002,0.0004,8.56,57.85,131.9
3.0653,-7.8738,0.05488,0.00316,0.0031,0.0006,-0.0001,10.32,36.08,150.68
3.0729,-1.4068,4.13708,0.00037,-0.0003,0.0,0.0002,5.07,56.35,125.89
3.0924,3.726,2.64191,0.00041,-0.0004,0.0001,0.0002,5.92,62.43,109.22
3.1071,-1.1508,4.20643,0.00043,-0.0003,-0.0001,0.0003,7.02,56.85,129.95
3.1162,-4.5374,1.95948,0.00053,0.0004,-0.0002,-0.0003,8.08,62.61,117.03
3.1167,-3.2362,2.99904,0.00043,-0.0003,0.0001,0.0003,6.55,62.47,115.84
3.119,-8.2529,0.00665,0.00305,0.003,0.0007,0.0,11.24,27.13,154.42
3.1192,3.5152,2.78685,0.00039,-0.0003,0.0,0.0002,4.58,63.43,102.52
3.1215,2.4875,3.52578,0.00035,-0.0002,-0.0001,0.0003,5.17,60.87,114.18
3.156,2.5076,3.48475,0.00048,-0.0003,-0.0002,0.0004,6.01,61.46,109.63
3.1642,-2.5023,3.48118,0.00057,-0.0004,0.0001,0.0004,8.53,60.99,115.92
3.1644,4.9542,1.60417,0.00101,0.0007,0.0004,-0.0006,12.03,62.72,104.36
3.1778,1.2942,4.08868,0.00043,-0.0003,-0.0002,0.0003,7.22,57.65,132.21
3.1808,3.6499,2.64011,0.00038,-0.0003,0.0,0.0002,5.09,63.59,102.41
3.1992,9.185,0.1115,0.0113,0.0107,-0.0038,0.0,7.94,26.11,76.61
3.2086,5.0147,1.53391,0.00108,0.0008,0.0003,-0.0006,15.87,61.64,112.57
3.2113,-7.4016,0.15484,0.00344,0.0033,0.001,-0.0002,13.14,40.47,149.95
3.2141,-0.8466,4.19107,0.0004,-0.0003,-0.0001,0.0002,6.73,56.77,134.07
3.2265,-1.9041,3.77843,0.0005,-0.0004,0.0,0.0003,6.83,58.08,123.13
3.2598,-7.7559,0.06124,0.00369,0.0036,0.0008,-0.0002,13.73,37.36,147.97
3.2614,-9.7828,0.0821,0.012,0.0118,0.0022,0.0,8.78,25.78,80.04
3.2929,-1.721,3.80578,0.00043,-0.0003,-0.0001,0.0003,5.82,58.16,122.82
3.3101,-4.7934,1.65157,0.00095,0.0007,-0.0002,-0.0006,14.92,62.16,120.19
3.3412,1.5058,3.85493,0.00048,-0.0003,-0.0001,0.0003,6.26,59.19,115.51
3.3413,1.5059,3.85479,0.00049,-0.0003,-0.0001,0.0004,6.34,59.19,115.18
3.3441,7.4237,0.12973,0.00366,0.0035,-0.0011,-0.0002,13.16,40.97,140.43
3.3504,2.3678,3.40644,0.00058,-0.0004,-0.0001,0.0004,7.72,61.63,102.17
3.3509,0.9044,4.04829,0.00033,-0.0002,-0.0001,0.0002,5.57,57.58,134.09
3.3595,5.3523,1.21445,0.00198,0.0017,0.0003,-0.001,24.04,60.35,107.83
3.3722,9.5881,0.1136,0.0123,0.0108,-0.0059,0.0,8.61,26.7,76.43
3.3857,6.931,0.29125,0.00358,0.0035,-0.0006,-0.0004,12.98,48.23,135.75
3.3981,7.7705,0.04691,0.00326,0.0032,-0.0006,-0.0001,10.22,37.88,143.09
3.403,5.3275,1.21214,0.00161,0.0014,0.0002,-0.0008,23.69,59.17,114.37
3.4109,1.2804,3.88179,0.00051,-0.0004,-0.0001,0.0004,7.76,58.21,118.76
3.4174,-4.7036,1.66243,0.0006,0.0005,-0.0001,-0.0003,8.67,60.76,127.48
3.4323,-10.1266,0.0834,0.0114,0.0111,0.0025,0.0,8.31,26.29,80.0
3.4378,3.5366,2.54,0.00047,-0.0004,-0.0001,0.0003,6.45,62.65,103.86
3.4654,-1.2302,3.84809,0.0005,-0.0004,-0.0001,0.0003,7.85,58.68,123.21
3.481,2.7847,3.04094,0.00058,-0.0004,-0.0001,0.0004,7.72,61.63,102.47
3.4966,-10.4754,0.0843,0.0116,0.0115,0.0013,0.0,8.47,26.71,79.69
3.5006,5.0917,1.33094,0.00107,0.0009,0.0001,-0.0005,14.89,61.79,106.75
3.5032,3.3404,2.6357,0.00052,-0.0004,0.0,0.0003,6.92,63.6,102.06
3.5053,-5.1324,1.29918,0.00123,0.001,-0.0002,-0.0007,19.78,61.47,123.58
3.5452,-1.0592,3.81995,0.00045,-0.0003,-0.0002,0.0003,6.34,58.36,126.49
3.5704,-0.1842,3.94569,0.00034,-0.0002,-0.0001,0.0002,4.86,58.26,127.62
3.5794,-0.7764,3.85888,0.00044,-0.0003,-0.0002,0.0002,7.64,58.7,135.53
3.5809,2.1182,3.35263,0.0006,-0.0004,-0.0001,0.0004,8.25,60.69,105.67
3.6282,9.8825,0.1155,0.0123,0.0104,-0.0065,0.0,8.6,27.28,76.3
3.6289,-1.758,3.4799,0.0006,-0.0005,-0.0001,0.0004,8.61,60.88,111.42
3.6418,-0.6603,3.82425,0.00044,-0.0003,-0.0001,0.0003,6.1,58.41,123.88
3.6475,14.3875,0.091,0.0132,0.0131,-0.0015,0.0,10.79,26.91,81.01
3.6475,-14.3875,0.091,0.0132,0.0131,0.0015,0.0,10.79,26.91,81.01
3.6615,0.2874,3.84655,0.00037,-0.0003,0.0,0.0003,4.62,58.76,111.63
3.6681,3.398,2.47089,0.00052,-0.0004,0.0,0.0003,6.05,63.33,100.8
3.6864,9.165,0.1124,0.0063,0.0061,-0.0014,0.0,24.02,16.97,89.91
3.6895,14.088,0.091,0.0133,0.0133,-0.0008,0.0,10.9,26.76,81.11
3.6895,-14.088,0.091,0.0133,0.0133,0.0008,0.0,10.9,26.76,81.11
3.7121,5.7811,0.78541,0.00225,0.0021,-0.0002,-0.0007,27.92,57.11,112.53
3.7197,-6.1236,0.59245,0.00279,0.0026,0.0007,-0.0005,10.56,53.37,137.33
3.7256,2.6826,2.89624,0.00059,-0.0004,0.0,0.0004,6.91,62.98,101.66
3.7263,2.3527,3.09106,0.00059,-0.0004,0.0,0.0004,6.94,62.58,102.71
3.728,11.8646,0.0891,0.0118,0.0118,-0.0008,0.0,9.49,25.57,79.97
3.728,-11.8646,0.0891,0.0118,0.0118,0.0008,0.0,9.49,25.57,79.97
3.7288,11.539,0.0882,0.0134,0.0133,-0.0012,0.0,10.7,25.42,79.79
3.7288,-11.539,0.0882,0.0134,0.0133,0.0012,0.0,10.7,25.42,79.79
3.7363,6.85,0.25639,0.00334,0.0033,-0.0005,-0.0004,10.09,45.57,131.85
3.7419,13.7838,0.091,0.0122,0.0122,-0.0007,0.0,9.97,26.63,80.86
3.7419,-13.7838,0.091,0.0122,0.0122,0.0007,0.0,9.97,26.63,80.86
3.7612,9.5795,0.1144,0.007,0.0068,-0.0015,0.0,26.66,17.67,89.86
3.7794,1.9579,3.24815,0.00062,-0.0004,-0.0001,0.0004,7.17,62.03,101.71
3.7796,13.4892,0.0909,0.0125,0.0124,-0.0015,0.0,10.14,26.49,80.51
3.7796,-13.4892,0.0909,0.0125,0.0124,0.0015,0.0,10.14,26.49,80.51
3.7797,7.3594,0.09282,0.00332,0.0033,-0.0005,-0.0003,11.99,36.31,144.59
3.7825,5.4636,0.94949,0.00172,0.0016,0.0,-0.0007,25.2,57.8,115.32
3.789,-1.444,3.46191,0.00065,-0.0005,-0.0002,0.0004,9.76,60.46,115.96
3.7998,-6.5331,0.3726,0.00287,0.0027,0.0008,-0.0004,10.88,47.56,142.55
3.803,3.0621,2.59698,0.00065,-0.0005,0.0,0.0004,8.63,63.53,101.48
3.8063,-1.9002,3.24917,0.00065,-0.0005,-0.0001,0.0004,9.36,61.17,111.41
3.8111,-7.3738,0.08687,0.00309,0.003,0.0007,-0.0002,11.64,36.05,151.48
3.8145,11.1279,0.0871,0.0132,0.0131,-0.0013,0.0,10.49,25.34,79.46
3.8145,-11.1279,0.0871,0.0132,0.0131,0.0013,0.0,10.49,25.34,79.46
3.8213,4.6443,1.48577,0.00039,0.0003,0.0001,-0.0002,5.51,60.31,108.34
3.828,1.4877,3.4067,0.00054,-0.0004,0.0,0.0004,6.98,61.43,114.18
3.8337,-6.8675,0.2318,0.00272,0.0027,0.0006,-0.0003,10.51,44.26,148.36
3.8344,9.914,0.1161,0.0069,0.0067,-0.0016,0.0,26.32,18.22,89.69
3.8426,10.1396,0.1171,0.0117,0.0115,-0.0026,0.0,8.21,27.78,76.02
3.8518,3.3063,2.3987,0.00064,-0.0005,0.0,0.0004,8.71,62.3,103.26
3.8576,10.7219,0.0862,0.0127,0.0126,-0.0017,0.0,10.07,25.27,79.03
3.8576,-10.7219,0.0862,0.0127,0.0126,0.0017,0.0,10.07,25.27,79.03
3.8706,-2.0504,3.11957,0.00065,-0.0005,-0.0002,0.0004,9.36,61.96,110.15
3.8843,-7.269,0.10182,0.00328,0.0031,0.001,-0.0001,10.77,40.49,147.85
3.8869,10.1684,0.1173,0.0073,0.0071,-0.0015,0.0,27.92,18.65,89.63
3.8927,-3.4816,2.24631,0.00051,-0.0004,-0.0001,0.0003,7.3,63.34,107.61
3.9037,2.5667,2.81295,0.00076,-0.0006,0.0,0.0005,10.49,62.09,105.46
3.9043,2.5601,2.81623,0.00074,-0.0006,0.0,0.0005,10.23,62.08,105.1
3.9066,2.5706,2.80825,0.00077,-0.0006,0.0,0.0005,10.57,62.1,104.32
3.9259,2.9418,2.56786,0.00075,-0.0006,-0.0001,0.0005,9.95,62.6,100.88
3.9375,1.861,3.14296,0.0007,-0.0005,0.0,0.0005,9.38,61.45,102.54
3.9653,-14.4028,0.092,0.0152,0.0152,0.001,0.0,13.81,9.07,94.4
3.9653,14.4028,0.092,0.0152,0.0152,-0.001,0.0,13.81,9.07,94.4
3.98,5.62,0.77205,0.00186,0.0018,-0.0002,-0.0006,26.85,57.09,114.1
4.0149,10.3638,0.1185,0.0124,0.0109,-0.0059,0.0,8.65,28.19,75.63
4.0338,5.9461,0.57429,0.00238,0.0023,-0.0003,-0.0007,36.55,53.71,123.63
4.0359,3.7994,1.92285,0.00045,-0.0004,0.0002,0.0002,6.07,62.94,103.06
